date,Manufacturing,Mining,Electric and gas utilities,Durable manufacturing,Nondurable manufacturing,Consumer goods,Durable consumer goods,Automotive products,Nondurable consumer goods,Foods and tobacco,Chemical products,Consumer energy products,"Equipment, total",Transit equipment,Information processing and related equipment,Industrial equipment,Oil and gas well drilling and manufactured homes,Materials,Durable goods materials,Consumer parts,Equipment parts,Basic metals,Nondurable goods materials,Textile materials,Chemical materials,Energy materials,Nonindustrial supplies,Construction supplies,Business supplies,Motor vehicles and parts,Clothing,Paper products,Paper materials,Commercial energy products,Total index,"Food, beverage, and tobacco",Chemical
2019-07-01,98.9197,119.775,103.915,99.7752,98.344,100.229,101.079,102.385,99.9821,97.8328,102.153,103.11,99.3123,76.0639,107.205,99.7057,125.309,104.743,100.039,98.3872,103.096,96.6273,96.9109,92.0233,94.3802,114.848,99.6807,100.485,99.3332,103.979,98.8063,92.3217,95.7044,105.007,102.024,99.065,96.9949
2019-08-01,99.5758,122.693,103.134,100.425,99.0626,100.535,102.242,104.246,100.052,98.6437,102.157,101.996,100.22,77.4528,106.645,100.448,125.759,105.844,100.494,97.2081,103.387,98.931,97.9349,95.1549,95.4976,116.745,100.146,100.783,99.8705,105.194,98.2318,91.7969,98.0142,104.602,102.775,99.6897,97.7657
2019-09-01,98.9311,123.096,105.307,99.3224,98.8769,100.009,100.295,100.859,99.9248,99.3226,100.734,101.744,99.0618,75.4786,107.609,98.8894,123.691,106.022,99.5213,94.1447,102.379,99.2287,98.4005,93.2304,96.1808,118.055,100.004,100.309,99.8732,100.03,98.2877,91.5317,98.1129,105.543,102.531,100.208,97.5625
2019-10-01,98.0042,122.469,104.251,97.8579,98.5324,99.3342,96.465,94.9077,100.139,99.6844,101.27,101.924,98.7289,75.4676,106.138,99.2805,121.505,104.702,97.6752,89.666,101.535,95.7281,97.5077,92.8174,94.7557,117.09,99.2174,99.2412,99.2089,93.5123,96.3521,89.6067,98.1133,105.012,101.602,100.582,97.3679
2019-11-01,98.8563,120.158,105.59,99.8422,98.2575,100.895,102.856,105.945,100.338,99.5162,101.256,103.172,100.087,80.8578,106.755,99.6962,117.259,104.481,98.6031,95.6825,101.339,96.1652,96.7634,94.0974,93.0571,115.963,99.3816,98.878,99.6043,104.832,94.5475,88.9011,97.9666,105.115,102.148,100.497,96.8351
2019-12-01,98.9631,120.579,102.191,99.6166,98.5994,100.012,101.116,102.366,99.7029,101.194,100.005,97.9022,100.412,79.8396,107.465,99.8051,118.227,104.189,98.4269,93.1461,101.013,97.7972,97.4009,94.2945,93.6437,114.873,99.8367,99.815,99.8476,101.242,94.332,89.9181,97.7781,104.619,101.884,102.156,96.3707
2020-01-01,98.7616,120.675,99.1474,98.9961,98.7748,99.3883,102.63,104.954,98.4719,100.327,100.6,93.2047,97.836,70.8419,108.702,99.2119,118.471,103.894,98.4125,94.0454,99.4966,97.9729,97.7502,96.938,93.9934,113.787,100.658,101.904,100.109,103.129,91.1937,90.6746,99.0635,102.722,101.377,101.391,96.7472
2020-02-01,98.9396,119.223,101.693,99.332,98.8727,100.305,105.257,109.441,98.9006,100.583,100.713,94.8714,97.9883,68.5637,110.156,98.633,120.014,103.728,98.2339,95.5586,98.7007,96.4809,97.6383,96.9302,93.5437,113.664,100.958,101.683,100.641,108.095,91.7452,89.5069,99.5999,103.631,101.633,101.662,96.7477
2020-03-01,94.359,118.719,99.521,91.9589,97.4795,95.3494,87.7332,80.459,97.5927,98.942,103.857,89.7969,92.4828,54.4178,108.295,95.3571,119.619,100.994,92.4139,76.846,95.9604,95.8436,97.7624,94.0784,94.675,112.811,96.7951,98.4638,96.0567,76.7232,85.7986,85.4991,97.1811,98.0384,97.6672,100.254,98.3174
2020-04-01,79.7607,102.961,100.379,72.405,88.224,84.2234,53.3897,30.0536,93.2369,92.4463,98.0472,95.7866,73.0033,19.3833,102.905,80.162,89.0071,87.8161,75.4365,34.7566,87.6774,79.9771,89.4232,68.0376,87.6586,101.169,85.7866,87.7877,84.8983,20.4879,61.6448,77.0695,89.8533,89.7696,84.5979,93.4213,92.2058
2020-05-01,83.2547,89.6208,98.3971,77.8106,89.7061,87.7862,64.6197,46.481,94.5578,95.8135,95.9187,95.8867,77.1864,31.6524,100.535,85.0787,62.0804,86.6224,78.9663,47.582,88.9743,77.7336,89.3127,76.2531,87.7517,92.4092,87.6466,91.2971,86.0165,39.414,71.4937,79.5951,84.9446,86.3142,85.9732,96.5022,92.0587
2020-06-01,89.6775,91.9365,100.436,87.7719,92.4194,95.6055,92.3104,90.3874,96.5225,99.1934,96.9662,94.7167,83.3316,51.4786,105.437,87.6036,54.1546,91.5331,86.0364,77.9661,89.623,79.383,90.8915,80.7163,88.1739,97.0332,90.5595,92.8014,89.567,85.6379,78.9517,81.8805,85.6359,91.1644,91.5625,100.155,92.6016
2020-07-01,92.8854,96.8934,104.519,92.9225,93.521,99.9082,106.881,114.596,97.7988,98.7906,99.5944,98.2886,86.2158,61.1648,105.751,86.8644,54.7921,94.9915,90.1947,91.9831,90.3808,83.8154,91.9568,84.205,89.1865,101.57,92.9473,94.2406,92.3859,108.04,77.2127,81.8261,85.327,95.7789,95.0144,99.8976,94.2076
2020-08-01,94.2662,97.1715,102.36,93.8493,95.1552,100.6,106.5,112.762,98.8194,101.291,99.9074,95.7363,87.7652,63.3385,107.379,88.7915,55.1414,95.6108,91.7765,91.9197,91.6183,88.9932,93.2826,88.2088,90.4584,100.202,94.2817,95.5668,93.7244,105.084,84.2826,85.0084,85.2206,93.7655,95.8881,102.172,95.3553
2020-09-01,94.2979,98.1807,101.076,93.8735,95.0175,99.2739,105.122,109.908,97.5212,99.4935,99.1357,93.9703,87.2978,63.4347,100.269,89.7795,58.718,96.3068,92.3662,91.7451,93.0928,89.2327,94.5564,91.1987,91.9685,100.598,94.9436,95.8983,94.5378,102.695,83.8263,86.8559,87.489,94.468,95.8444,100.729,95.411
2020-10-01,95.0698,97.0674,101.919,94.4135,96.0001,99.3411,105.227,108.554,97.591,99.8463,98.8043,93.505,87.7361,63.9046,99.4665,89.06,63.4452,96.9154,93.1725,90.8989,93.5313,90.9878,96.3169,89.7352,94.8346,100.016,96.5187,97.6746,96.0207,101.016,87.5574,87.3303,89.7908,95.4528,96.4292,100.892,96.7226
2020-11-01,95.6313,100.809,98.4558,95.3191,96.2839,99.5474,107.039,111.904,97.3463,100.899,99.2237,89.5254,88.3507,63.9823,100.535,89.1331,66.8336,97.5725,93.7782,91.208,94.5146,92.524,96.567,85.7984,95.4437,101.124,96.5997,98.0995,95.9423,102.712,86.1429,86.8229,89.9658,94.9312,96.8564,101.824,96.8151
2020-12-01,96.2276,101.349,104.109,95.9799,96.8981,101.315,108.155,113.078,99.3144,101.774,99.5927,96.4308,88.9244,64.4595,100.349,90.2548,73.1436,98.3602,94.352,92.3917,94.727,91.3774,96.556,87.9559,95.0993,102.872,97.9137,99.5953,97.1723,103.924,87.8344,86.1449,89.4479,98.61,97.9754,102.515,96.7062
2021-01-01,97.2291,103.839,101.889,97.3259,97.6701,101.92,110.129,114.02,99.5419,102.872,100.119,94.4843,90.847,66.9876,101.101,91.1991,78.1124,99.3212,95.7267,93.9084,96.7682,92.5934,97.0658,86.5361,95.5759,103.703,97.8278,100.154,96.7852,104.14,89.9306,85.9867,90.8093,97.4722,98.7836,103.521,96.9298
2021-02-01,93.4086,95.0082,107.558,93.9612,93.0375,99.3945,103.002,103.666,98.3379,98.8947,99.7518,97.4448,88.4403,62.2591,99.2483,89.3354,79.7225,94.7287,93.266,87.8565,95.6309,91.6172,89.0076,85.2224,82.4806,99.2805,95.3971,96.5506,94.9034,94.5053,88.1495,87.3615,86.2028,97.5563,95.3744,99.8264,89.8926
2021-03-01,96.2212,105.41,101.52,96.1679,96.6224,100.801,104.794,105.649,99.6464,101.178,100.404,97.5732,90.4673,60.749,102.587,92.3114,81.6613,98.6347,95.103,88.6221,97.8381,92.7226,94.6907,87.317,91.2601,104.317,97.9049,100.363,96.7973,96.115,89.9749,88.1872,89.4408,97.4412,98.1351,102.112,94.8351
2021-04-01,96.3385,105.507,102.122,95.239,98.0007,100.224,101.886,100.657,99.7343,100.739,101.238,98.2463,89.7187,55.7257,103.737,92.5834,83.9304,99.4964,94.1837,83.9388,98.3774,92.0771,98.1456,87.7155,98.7036,105.385,98.0301,99.7968,97.2502,90.068,90.7969,86.8154,89.0404,98.8054,98.2886,101.556,98.9968
2021-05-01,97.3609,106.564,101.598,96.3321,99.1102,100.963,104.094,103.466,100.072,100.835,101.552,99.1903,91.0442,56.6919,106.944,93.3574,86.8096,100.454,95.0845,85.3867,100.579,91.3809,99.8327,87.6185,102.344,105.901,98.5003,99.537,98.068,93.0951,93.7946,85.7125,89.7675,98.8208,99.1508,101.546,101.615
2021-06-01,97.3052,106.982,105.173,96.0304,99.4219,101.118,103.56,101.332,100.425,100.497,102.37,101.008,90.8128,54.8197,107.116,92.9837,88.5718,101.169,94.7867,83.9864,100.076,91.8072,100.557,86.8428,103.963,107.774,98.6287,99.3171,98.3629,90.2547,92.7946,82.8399,88.6258,101.728,99.5096,101.237,102.533
2021-07-01,98.2952,107.498,103.039,97.5904,99.8584,101.741,105.902,105.5,100.578,101.259,102.026,100.256,93.0722,57.0513,109.166,95.2059,92.3375,101.332,95.5255,86.3582,100.75,91.6601,100.438,87.3972,103.619,107.522,99.3328,100.289,98.9393,94.2452,93.1133,84.0148,89.7916,101.262,100.123,101.712,102.622
2021-08-01,98.0162,107.819,104.878,97.2439,99.4895,101.453,104.372,102.773,100.634,100.498,102.524,101.03,93.0716,56.3663,110.098,95.624,92.9832,101.32,95.6573,85.0568,99.841,93.2939,99.816,86.3087,101.615,107.798,99.885,100.832,99.497,92.4896,94.327,86.019,90.4826,102.567,100.126,101.408,101.726
2021-09-01,97.1413,105.617,103.948,96.2508,98.6671,100.709,100.628,96.0683,100.708,99.8041,104.113,101.101,92.4843,55.0343,108.805,96.7526,91.426,99.5906,94.5548,81.0586,100.235,92.0137,98.0027,88.0981,97.7614,105.491,99.8764,101.934,98.9564,86.0081,94.7646,85.8937,90.9775,102.582,99.0614,100.834,99.9053
2021-10-01,98.4407,109.327,101.32,97.6372,99.9401,101.172,104.956,103.068,100.123,100.457,103.053,98.6671,93.2095,58.6394,109.241,97.4364,96.3883,101.661,96.0321,86.024,100.602,92.8356,99.7064,88.164,101.281,108.417,100.394,102.619,99.395,94.9857,94.2777,86.4009,90.0914,101.78,100.305,101.478,102.083
2021-11-01,99.2853,109.853,103.134,98.9736,100.365,102.43,108.008,107.716,100.896,101.202,102.913,100.371,94.1849,61.257,109.701,98.1862,95.5759,102.211,96.6048,87.1091,100.695,91.8733,99.8529,88.9695,101.511,109.217,101.613,104.224,100.43,99.2679,93.1485,86.0637,88.9259,103.09,101.197,102.163,102.398
2021-12-01,99.2354,110.077,100.015,99.0204,100.265,101.515,106.444,104.291,100.154,100.726,103.4,98.1865,95.0757,61.1391,110.063,98.3648,94.9823,101.895,96.6392,87.0753,100.936,90.9515,100.013,89.8868,101.269,108.265,101.497,104.628,100.066,97.3326,90.1657,85.6533,90.14,101.816,100.886,101.81,102.772
2022-01-01,98.6743,108.323,108.46,98.7888,99.3751,102.549,107.596,106.729,101.153,101.692,102.671,100.997,94.5625,60.6958,108.151,97.6212,94.9642,101.793,95.5722,86.683,100.644,88.6602,99.1124,88.1554,100.179,109.594,101.249,103.296,100.337,97.7183,87.5467,84.4169,89.1816,105.168,101.023,102.504,101.62
2022-02-01,99.8273,107.932,106.842,100.018,100.482,102.904,106.232,103.244,101.961,102.204,101.804,103.51,96.5501,61.9535,108.813,100.035,94.2399,102.067,96.9215,84.7744,102.058,91.2577,100.448,88.9652,101.214,108.215,102.63,105.175,101.48,94.4221,89.5767,84.6008,91.0184,104.3,101.677,103.328,101.82
2022-03-01,100.633,110.625,104.633,100.87,101.186,103.46,108.615,108.418,102.029,102.966,102.478,101.895,97.6631,65.2132,108.455,100.803,96.1029,103.128,97.6325,87.2105,102.367,90.2088,100.67,87.5811,101.549,110.115,102.84,104.853,101.945,100.586,90.6964,85.3903,91.1059,104.576,102.478,103.905,102.737
2022-04-01,100.77,111.132,106.063,101.579,100.844,103.837,109.362,110.429,102.306,102.475,102.984,103.359,98.8376,67.999,108.972,101.766,97.0898,103.274,98.3864,88.8101,102.744,92.6201,100.342,88.1143,100.845,109.996,102.976,104.534,102.3,102.607,90.2585,84.5659,91.7939,107.119,102.795,103.51,102.571
2022-05-01,100.386,112.286,106.969,101.236,100.52,103.153,108.053,109.587,101.784,101.555,103.502,102.74,99.16,69.1107,109.201,101.441,100.314,103.586,97.8554,87.2616,101.859,93.5522,99.8402,87.6966,100.096,111.541,102.839,104.656,102.038,101.945,89.6546,82.8307,91.8507,107.3,102.777,102.618,102.302
2022-06-01,99.9576,113.87,106.716,100.798,100.154,102.775,106.964,107.624,101.587,101.766,103.353,101.964,99.3675,69.7718,109.449,100.766,102.848,103.806,97.3007,86.3341,101.256,92.3477,99.2937,87.2278,99.0541,112.885,102.069,103.538,101.434,100.677,93.5372,81.5088,91.9381,106.227,102.686,102.918,102.085
2022-07-01,100.186,115.502,106.88,101.546,99.9545,102.693,107.808,109.838,101.263,101.138,103.798,101.538,100.135,71.8705,108.386,101.079,103.857,104.565,98.3711,88.5293,101.378,93.5921,99.0461,87.4013,99.1443,113.957,102.235,103.773,101.567,104.033,94.2561,80.2285,90.5798,107.302,103.133,102.47,102.156
2022-08-01,100.379,115.779,105.996,101.612,100.298,103.003,107.135,108.68,101.826,101.76,104.73,101.892,101.01,72.2381,109.626,102.215,105.705,104.442,98.0685,88.7546,102.266,91.2153,98.2727,86.0322,98.8393,114.368,102.136,103.505,101.548,103.035,91.8137,79.6736,88.1218,106.823,103.234,102.905,102.585
2022-09-01,100.621,117.189,104.923,101.965,100.342,102.712,106.68,107.064,101.578,100.705,105.396,101.831,101.538,72.9985,109.876,103.169,105.739,105.006,98.644,90.1811,102.809,91.1929,98.1465,86.3594,98.405,115.334,102.451,103.809,101.868,103.314,94.0701,81.8323,87.9968,108.608,103.528,102.353,102.474
2022-10-01,100.754,117.385,102.406,102.219,100.278,103.243,108.117,109.671,101.873,101.539,106.421,100.695,101.746,74.2916,109.954,103.185,105.387,104.475,98.7503,90.3186,103.092,92.1371,96.9417,83.5083,97.0737,114.624,102.241,103.426,101.741,105.645,94.6393,82.7852,85.7432,107.098,103.411,102.915,102.606
2022-11-01,100.004,116.613,105.836,101.088,99.8815,103.058,105.722,106.238,102.264,101.175,106.594,102.587,100.772,72.9963,109.646,102.047,104.558,104.133,97.8965,90.2253,102.106,90.1373,96.7523,84.2872,96.2166,114.67,102.071,102.923,101.729,103.431,95.1507,82.5651,88.0426,108.752,103.071,102.495,102.156
2022-12-01,97.905,114.288,109.22,99.7623,96.9022,102.417,104.637,105.277,101.74,99.8051,106.601,103.089,99.3557,72.4633,107.005,100.33,103.513,102.124,95.9948,90.4191,99.9128,88.6587,92.3224,83.3991,90.3494,114.089,99.9807,101.023,99.547,102.903,94.6924,81.6134,82.8409,107.809,101.485,101.044,98.0041
2023-01-01,99.5339,118.715,101.343,100.812,99.0641,102.182,105.43,107.971,101.236,102.324,106.994,96.6245,100.219,72.2871,107.647,103.019,100.269,103.963,97.1059,91.1784,100.901,88.4199,96.4722,86.9916,96.5321,115.144,101.161,103.868,99.9337,104.537,98.297,83.8928,84.4185,104.629,102.548,103.419,101.875
2023-02-01,99.8813,117.523,100.509,100.96,99.6075,102.208,105.431,107.169,101.269,101.754,108.194,96.8863,99.5434,71.3371,107.765,101.812,97.3323,104.232,97.4677,92.5203,101.587,89.3662,97.7982,83.0196,99.6629,114.617,100.934,102.842,100.087,104.449,95.0498,83.8513,84.0498,104.515,102.567,103.022,104.332
2023-03-01,99.0332,118.149,106.781,99.84,99.1192,102.439,104.263,105.395,101.866,100.16,108.939,101.195,98.8107,70.36,106.637,100.808,98.6546,104.585,96.0887,89.5577,100.961,88.4033,97.5506,84.6711,99.2982,117.167,100.515,100.942,100.375,102.399,96.4689,82.2888,84.8199,109.186,102.643,101.44,103.496
2023-04-01,99.8167,119.197,104.283,101.427,99.4618,103.759,108.841,114.487,102.329,100.991,110.383,101.158,99.8518,73.1654,107.369,101.239,100.193,104.769,97.9,94.7589,101.681,91.9184,96.6969,85.5891,98.1238,116.339,99.9891,101.684,99.2438,112.686,96.1205,78.3344,82.9159,106.354,103.122,102.435,103.476
2023-05-01,99.5508,118.394,103.573,101.474,98.9119,103.03,109.332,114.789,101.279,100.084,109.931,99.3771,99.5795,74.1582,106.445,100.168,99.9568,104.489,97.903,95.2613,101.41,89.7889,95.9085,84.6433,96.2945,116.118,99.8544,101.539,99.1139,113.607,93.8659,77.896,83.7383,107.337,102.742,101.645,102.78
2023-06-01,99.0366,117.294,100.482,101.061,98.26,101.493,105.801,109.864,100.269,98.5656,109.673,98.2023,99.4769,73.1255,107.539,99.5224,97.6479,103.704,98.0326,94.0712,101.833,90.2589,95.5989,81.8471,97.0222,113.973,99.4262,101.203,98.6413,109.134,91.5478,78.151,81.4643,105.504,101.882,100.115,103.456
2023-07-01,99.5092,117.862,105.9,101.838,98.4051,102.884,108.653,115.143,101.273,98.6009,109.559,101.851,100.303,75.8615,108.118,100.217,96.026,104.833,98.4334,95.9344,102.556,90.107,96.0439,84.802,98.2112,116.422,99.6059,100.971,99.0179,114.775,91.1747,78.6908,81.4825,107.951,102.896,100.096,103.606
