date,CES,PNS_payrolls,PNS_hrs,CES_PNS,CPS
2015-02-01,112.6637554585153,110.77486354852925,101.50150150150151,112.43814978799666,109.01567194017481
2015-03-01,112.44541484716157,110.89577706711265,101.20120120120121,112.22785847332423,109.11222365990282
2015-04-01,112.6637554585153,111.04494140779497,100.90090090090091,112.04534628534269,109.38353777313243
2015-05-01,112.99126637554586,111.39864170047349,100.90090090090091,112.40223306714444,109.89668208508677
2015-06-01,113.20960698689957,111.53876577808416,100.90090090090091,112.54361952383267,109.59112120980382
2015-07-01,113.4279475982533,111.6709796255071,101.20120120120121,113.01237277416185,109.49296503649428
2015-08-01,113.86462882096072,111.83257432791294,101.50150150150151,113.51174211061432,109.71779705952915
2015-09-01,113.64628820960698,111.99416903031877,101.20120120120121,113.33944433398628,109.51759239930206
2015-10-01,113.97379912663756,112.23825613325347,101.20120120120121,113.5864634141334,110.1202566158855
2015-11-01,114.19213973799127,112.41793136180263,101.20120120120121,113.76829690368615,110.39523311972037
2015-12-01,114.41048034934498,112.68009899088062,101.50150150150151,114.37199236912208,110.85550969002107
2016-01-01,114.84716157205241,112.73321053642663,101.20120120120121,114.08736321554285,111.03770882315207
2016-02-01,114.30131004366812,112.88350490999288,100.90090090090091,113.90047342269554,111.11625615703223
