date,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.UK,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.JA,RXI_N.B.MX,JRXWTFB_N.B,JRXWTFN_N.B,JRXWTFO_N.B
2015-10-13,0.7283,1.1382,1.5242,1.2984,6.3417,119.8,16.568,109.4119,107.4833,112.6534
2015-10-14,0.7256,1.1437,1.5445,1.2983,6.3462,119.21,16.5715,109.1244,107.0263,112.5334
2015-10-15,0.7316,1.1418,1.5475,1.2901,6.3459,118.26,16.428,108.6671,106.735,111.9034
2015-10-16,0.7261,1.136,1.5441,1.2932,6.3523,119.6,16.382,108.9956,107.2482,112.0503
2015-10-19,0.7254,1.132,1.5471,1.2999,6.3591,119.5,16.5225,109.3858,107.5463,112.5375
2015-10-20,0.7256,1.1359,1.547,1.2974,6.348,119.79,16.5715,109.3368,107.3645,112.6215
2015-10-21,0.7226,1.1345,1.5463,1.3117,6.3487,119.91,16.665,109.7746,107.8091,113.0577
2015-10-22,0.722,1.114,1.5399,1.3087,6.3577,120.5,16.5135,110.0342,108.7015,112.6871
2015-10-23,0.7215,1.1016,1.534,1.3171,6.3488,121.2,16.538,110.4329,109.5378,112.6568
2015-10-26,0.7262,1.1051,1.5361,1.3134,6.3517,120.87,16.49,110.2089,109.2649,112.4785
2015-10-27,0.7233,1.1052,1.5312,1.3242,6.3517,120.29,16.5525,110.4875,109.5208,112.7828
2015-10-28,0.7143,1.1066,1.5319,1.3149,6.3581,120.56,16.444,110.2334,109.3052,112.4876
2015-10-29,0.7081,1.0963,1.5296,1.3169,6.3552,121.14,16.6155,110.8083,109.9139,113.0362
2015-10-30,0.7133,1.1042,1.5445,1.3082,6.318,120.7,16.53,110.2079,109.1712,112.569
2015-11-02,0.7141,1.1026,1.5428,1.3093,6.318,120.7,16.471,110.2188,109.2666,112.4965
2015-11-03,0.7173,1.0946,1.5404,1.3107,6.318,121.2,16.373,110.244,109.7084,112.1118
2015-11-04,0.7148,1.0861,1.5377,1.3164,6.3357,121.52,16.5245,110.7139,110.2577,112.5096
2015-11-05,0.7148,1.0869,1.5236,1.3162,6.318,121.71,16.5815,110.8302,110.3791,112.6224
2015-11-06,0.7034,1.0746,1.5071,1.3307,6.318,123.2,16.843,111.7603,111.6302,113.2503
2015-11-09,0.7046,1.0767,1.5124,1.3274,6.3619,123.04,16.854,111.9112,111.3754,113.7996
2015-11-10,0.703,1.0686,1.511,1.3258,6.3603,123.22,16.7625,111.9919,111.7341,113.6093
2015-11-11,,,,,,,,,,
2015-11-12,0.7116,1.0768,1.5206,1.3309,6.369,122.84,16.732,111.7965,111.324,113.6214
2015-11-13,0.7118,1.0722,1.5208,1.3332,6.3735,122.93,16.6965,112.0264,111.6185,113.791
2015-11-16,0.7085,1.0708,1.5204,1.3352,6.37,123.11,16.8145,112.2199,111.7546,114.0429
2015-11-17,0.7115,1.0634,1.5214,1.3324,6.3771,123.48,16.77,112.3141,112.06,113.9317
2015-11-18,0.7078,1.0638,1.521,1.3351,6.3834,123.51,16.7655,112.3663,112.1475,113.9502
2015-11-19,0.7208,1.0746,1.5327,1.3266,6.3825,122.71,16.57,111.5749,111.2175,113.2845
2015-11-20,0.7233,1.066,1.5199,1.3337,6.3835,122.8,16.508,111.7799,111.86,113.0658
2015-11-23,0.7188,1.0602,1.5125,1.3358,6.389,123.02,16.524,112.1125,112.2696,113.3278
2015-11-24,0.7241,1.0652,1.5057,1.3308,6.3883,122.47,16.457,111.7638,111.8864,113.0082
2015-11-25,0.7246,1.0616,1.5109,1.3298,6.3877,122.7,16.545,111.8936,112.0239,113.1323
2015-11-26,,,,,,,,,,
2015-11-27,0.7192,1.0596,1.504,1.336,6.3945,122.84,16.5885,112.2824,112.4003,113.5378
2015-11-30,0.7235,1.0562,1.5044,1.3332,6.3883,123.22,16.6005,112.34,112.4758,113.5789
2015-12-01,0.732,1.062,1.5074,1.3372,6.3883,122.88,16.5305,112.1134,112.2377,113.3605
2015-12-02,0.7309,1.0573,1.4927,1.3357,6.3883,123.52,16.588,112.3715,112.5844,113.536
2015-12-03,0.731,1.0902,1.5088,1.3393,6.3883,123.06,16.718,111.6407,111.0036,113.6253
2015-12-04,0.7346,1.0884,1.51,1.3364,6.3883,123.1,16.6555,111.5463,110.974,113.4661
2015-12-07,0.7268,1.084,1.5076,1.3508,6.4081,123.31,16.9,112.3056,111.5989,114.3666
2015-12-08,0.7211,1.0876,1.5,1.3594,6.4162,123.0,17.0245,112.5485,111.6661,114.7856
2015-12-09,0.7204,1.0984,1.5168,1.3595,6.427,121.86,17.0505,112.1918,110.9273,114.8028
2015-12-10,0.7299,1.0948,1.5176,1.3598,6.4363,121.44,17.0945,112.2672,110.992,114.8898
2015-12-11,0.7214,1.1002,1.5213,1.3695,6.4538,120.94,17.357,112.7147,110.9279,115.8534
2015-12-14,0.7258,1.1025,1.513,1.3732,6.4588,120.57,17.358,112.7521,110.9258,115.9308
2015-12-15,0.7176,1.0911,1.5044,1.3729,6.46,121.66,17.149,112.8609,111.656,115.4209
2015-12-16,0.7207,1.0937,1.5013,1.3805,6.4723,121.88,17.18,112.9864,111.7338,115.5953
2015-12-17,0.71,1.0804,1.4876,1.397,6.4822,122.75,17.119,113.8177,112.9915,116.0148
2015-12-18,0.7197,1.0847,1.4914,1.3876,6.48,121.2,16.993,113.2837,112.3107,115.6192
2015-12-21,0.7172,1.092,1.4906,1.3989,6.4793,120.99,17.164,113.4144,112.2584,115.9327
2015-12-22,0.7231,1.0978,1.4811,1.3929,6.4778,120.94,17.1855,113.211,111.9013,115.8792
2015-12-23,0.7221,1.0875,1.4863,1.386,6.4763,120.94,17.1865,113.1847,112.149,115.581
2015-12-24,0.7269,1.0955,1.4943,1.3847,6.4758,120.32,17.276,113.0496,111.5972,115.858
2015-12-25,,,,,,,,,,
2015-12-28,0.7262,1.0983,1.4883,1.3893,6.4778,120.3,17.261,113.0461,111.6452,115.8032
2015-12-29,0.7293,1.0916,1.4794,1.3848,6.4778,120.44,17.2065,113.1664,111.905,115.7861
2015-12-30,0.7284,1.0912,1.4832,1.3883,6.4896,120.6,17.339,113.4707,111.9812,116.3211
2015-12-31,0.7286,1.0859,1.4746,1.3839,6.4778,120.27,17.195,113.3429,112.1925,115.8546
2016-01-01,,,,,,,,,,
2016-01-04,0.7166,1.0803,1.4686,1.397,6.5338,119.3,17.36,114.1595,112.7218,116.9684
2016-01-05,0.7151,1.0743,1.4664,1.3991,6.5219,118.95,17.3595,114.2649,113.0372,116.8649
2016-01-06,0.707,1.0762,1.4626,1.4084,6.5554,118.54,17.436,114.6177,113.1843,117.4278
2016-01-07,0.7025,1.086,1.4579,1.4061,6.5926,118.0,17.6525,114.6516,112.6817,118.0025
2016-01-08,0.6976,1.0885,1.4523,1.415,6.5932,117.74,17.9145,115.0095,112.7967,118.611
2016-01-11,0.6992,1.0878,1.4564,1.4203,6.5675,117.48,17.956,115.0139,112.8841,118.5311
2016-01-12,0.6975,1.0837,1.4403,1.4293,6.57,117.78,17.923,115.3128,113.4561,118.557
2016-01-13,0.6996,1.0862,1.447,1.4294,6.57,118.06,17.8595,115.1425,113.3409,118.329
2016-01-14,0.698,1.0862,1.4409,1.4374,6.5891,118.03,17.893,115.3846,113.5838,118.5733
2016-01-15,0.6864,1.0964,1.4289,1.4531,6.584,116.78,18.2475,115.7404,113.477,119.4018
2016-01-18,,,,,,,,,,
2016-01-19,0.6929,1.0906,1.4171,1.4513,6.5783,117.66,18.1845,115.8155,113.8812,119.1441
2016-01-20,0.6855,1.0908,1.4167,1.4592,6.5781,116.38,18.5945,116.3498,113.9276,120.1801
2016-01-21,0.7003,1.0833,1.4198,1.4244,6.5794,117.61,18.4655,115.9833,113.5573,119.8132
2016-01-22,0.7014,1.0814,1.4308,1.4153,6.5788,118.37,18.45,,,
2016-01-25,0.697,1.0832,1.4245,1.4248,6.579,118.55,18.56,,,
2016-01-26,0.7005,1.0846,1.4342,1.4062,6.5814,118.5,18.475,,,
2016-01-27,0.7074,1.0867,1.4261,1.404,6.5773,118.9,18.378,115.5087,113.0649,119.3511
2016-01-28,0.7085,1.0952,1.4351,1.4077,6.5744,118.61,18.312,115.2224,112.6671,119.1753
2016-01-29,0.7071,1.0832,1.4184,1.4074,6.5752,121.05,18.211,115.5731,113.6576,118.8798
2016-02-01,0.7084,1.0888,1.4367,1.4005,6.5778,121.06,18.293,115.3331,113.093,118.966
2016-02-02,0.7058,1.0908,1.4399,1.4039,6.5795,120.27,18.4895,115.553,112.9708,119.5374
2016-02-03,0.7134,1.1051,1.4576,1.3843,6.5765,117.92,18.393,114.6144,111.4087,119.2291
2016-02-04,0.7216,1.1199,1.458,1.3724,6.5638,116.75,18.2255,113.6012,110.2931,118.3103
2016-02-05,0.7084,1.1131,1.4468,1.3875,6.571,116.99,18.372,114.2935,111.0956,118.8963
2016-02-08,0.7103,1.117,1.4415,1.3921,6.571,115.7,18.6485,114.4351,110.8901,119.3996
2016-02-09,0.7065,1.13,1.4473,1.386,6.571,114.8,18.8627,114.127,110.0134,119.6827
2016-02-10,0.7089,1.1222,1.4473,1.3969,6.571,114.03,18.847,114.2877,110.483,119.5215
2016-02-11,0.7096,1.1362,1.4448,1.3933,6.571,111.72,19.1925,114.1845,109.5415,120.3
2016-02-12,0.7098,1.1235,1.446,1.3834,6.571,112.96,19.004,114.2992,109.9911,120.0616
2016-02-15,,,,,,,,,,
2016-02-16,0.7103,1.114,1.429,1.3857,6.5154,113.9,18.789,114.4905,110.7413,119.6685
2016-02-17,0.7168,1.114,1.4317,1.3682,6.527,114.14,18.275,113.8634,110.3499,118.7888
2016-02-18,0.715,1.1092,1.4333,1.3718,6.5163,113.62,18.1705,113.8897,110.5451,118.6398
2016-02-19,0.7125,1.1127,1.4343,1.3798,6.5202,112.42,18.272,113.9558,110.4088,118.9171
2016-02-22,0.7238,1.1018,1.4157,1.3684,6.5197,113.12,18.019,113.8232,110.8281,118.2114
2016-02-23,0.7209,1.1016,1.404,1.3791,6.5263,112.17,18.2,114.177,111.0288,118.7272
2016-02-24,0.7177,1.1021,1.3932,1.3765,6.529,111.36,18.227,114.1716,110.918,118.8308
2016-02-25,0.7208,1.1026,1.3937,1.3572,6.532,112.7,18.1305,113.9222,110.6386,118.6096
2016-02-26,0.713,1.0932,1.3867,1.3546,6.539,113.78,18.185,114.3708,111.2273,118.9184
2016-02-29,0.7152,1.0868,1.3926,1.3522,6.5525,112.9,18.0675,114.2418,111.2428,118.6387
2016-03-01,0.7172,1.0847,1.3948,1.3404,6.55,113.94,17.9,113.9265,111.1849,118.0553
2016-03-02,0.7268,1.0845,1.4059,1.3466,6.5499,113.81,17.8415,113.7965,111.1726,117.8031
2016-03-03,0.736,1.0948,1.4152,1.3405,6.5312,113.53,17.9015,113.2482,110.4241,117.4538
2016-03-04,0.7425,1.101,1.4226,1.3337,6.5064,113.91,17.7575,112.6387,109.9795,116.6681
2016-03-07,0.7467,1.1004,1.4256,1.33,6.5155,113.6,17.737,112.6219,109.8576,116.7589
2016-03-08,0.7451,1.1028,1.4225,1.3388,6.5044,112.58,17.921,112.8465,109.8557,117.219
2016-03-09,0.7528,1.1022,1.4236,1.3233,6.5105,113.06,17.7045,112.4268,109.5401,116.6873
2016-03-10,0.7444,1.1162,1.4306,1.3372,6.507,113.1,17.8955,112.4191,109.2512,116.9698
2016-03-11,0.7572,1.118,1.4426,1.3211,6.494,113.66,17.6905,111.741,108.6966,116.1562
2016-03-14,0.7515,1.1107,1.4324,1.3291,6.4984,113.59,17.777,112.1688,109.283,116.4254
2016-03-15,0.7465,1.1112,1.4166,1.3355,6.511,112.88,17.9245,112.5545,109.4681,117.0223
2016-03-16,0.7435,1.1075,1.41,1.3364,6.5189,113.69,17.9405,112.7759,109.8196,117.112
2016-03-17,0.7637,1.1316,1.449,1.2982,6.4745,111.3,17.392,110.445,107.1871,115.0665
2016-03-18,0.7618,1.1292,1.4514,1.298,6.4682,111.38,17.295,110.4002,107.2722,114.8866
2016-03-21,0.7594,1.126,1.4402,1.3067,6.4812,111.62,17.39,110.737,107.7226,115.11
2016-03-22,0.7625,1.1228,1.4217,1.3051,6.4876,111.82,17.33,110.7877,107.9852,114.9428
2016-03-23,0.7533,1.1174,1.4111,1.3199,6.5035,112.63,17.52,111.5473,108.7835,115.6714
2016-03-24,0.7516,1.1163,1.4143,1.327,6.5124,112.64,17.626,111.816,108.9964,116.0005
2016-03-25,0.7518,1.1164,1.4131,1.3264,6.5131,113.05,17.5425,111.7698,109.0494,115.8518
2016-03-28,0.7549,1.121,1.425,1.3184,6.5051,113.29,17.4535,111.3578,108.5774,115.4967
2016-03-29,0.7567,1.1204,1.4281,1.3153,6.5063,113.33,17.4885,111.3736,108.5022,115.6063
2016-03-30,0.7667,1.133,1.439,1.2962,6.4648,112.6,17.255,110.2301,107.2928,114.5177
2016-03-31,0.7677,1.139,1.4381,1.2969,6.448,112.42,17.214,109.9191,107.0344,114.1488
2016-04-01,0.7672,1.1385,1.4204,1.3047,6.4776,112.06,17.3205,110.2977,107.3427,114.6042
2016-04-04,0.7614,1.1386,1.4279,1.3037,6.4776,111.18,17.4575,110.3987,107.1721,114.9873
2016-04-05,0.7519,1.1374,1.4149,1.3175,6.476,110.26,17.748,110.9478,107.552,115.7181
2016-04-06,0.7613,1.143,1.4162,1.3073,6.478,109.63,17.6655,110.5347,106.9631,115.4837
2016-04-07,0.7504,1.1386,1.4082,1.3163,6.4599,107.98,17.9125,110.8876,107.2368,115.9232
2016-04-08,0.7554,1.1406,1.4105,1.2994,6.4628,108.36,17.76,110.4213,106.774,115.448
2016-04-11,0.7599,1.1412,1.424,1.2912,6.458,107.96,17.6385,109.9758,106.3757,114.9482
2016-04-12,0.7659,1.1395,1.4244,1.28,6.4639,108.54,17.5155,109.816,106.2211,114.7813
2016-04-13,0.7649,1.1281,1.4223,1.2789,6.4768,109.21,17.4905,110.1436,106.7844,114.867
2016-04-14,0.7705,1.1262,1.4148,1.2835,6.481,109.2,17.367,110.1691,107.0069,114.6884
2016-04-15,0.7717,1.1295,1.4217,1.2857,6.473,108.76,17.558,110.1933,106.821,114.9309
2016-04-18,0.7746,1.1322,1.4276,1.2815,6.4717,108.85,17.4515,109.9892,106.5562,114.7876
2016-04-19,0.7806,1.1375,1.4396,1.2654,6.4571,109.16,17.2935,109.2782,105.8771,114.0356
2016-04-20,0.7817,1.133,1.4375,1.2623,6.4675,109.51,17.259,109.3926,106.0658,114.0738
2016-04-21,0.7758,1.1301,1.4338,1.2713,6.481,109.41,17.415,109.8533,106.458,114.611
2016-04-22,0.7713,1.1239,1.439,1.2672,6.5004,111.5,17.444,110.2331,106.858,114.9739
2016-04-25,0.7717,1.1274,1.4492,1.2678,6.49,111.08,17.601,110.1865,106.5894,115.1582
2016-04-26,0.7741,1.1318,1.4611,1.2614,6.4905,111.23,17.386,109.7496,106.1709,114.6971
2016-04-27,0.7594,1.1322,1.4554,1.2637,6.494,111.26,17.379,109.8483,106.3171,114.7476
2016-04-28,0.7635,1.1325,1.4581,1.2544,6.4735,108.55,17.2175,109.2148,105.6887,114.1017
2016-04-29,0.7612,1.1441,1.4625,1.2549,6.4738,106.9,17.19,108.8274,104.9916,114.0341
2016-05-02,0.7641,1.1516,1.4666,1.2544,6.4738,106.48,17.2425,108.671,104.588,114.136
2016-05-03,0.7492,1.1508,1.4543,1.2686,6.49,106.34,17.5415,109.3613,105.0874,115.0352
2016-05-04,0.7454,1.1486,1.4475,1.2882,6.4945,107.12,17.705,109.9952,105.818,115.5738
2016-05-05,0.7465,1.1404,1.4486,1.2855,6.5032,107.32,17.785,110.2417,106.1288,115.7549
2016-05-06,0.7358,1.1421,1.4439,1.292,6.497,106.66,17.9155,110.3801,106.225,115.9392
2016-05-09,0.7323,1.1402,1.4409,1.2994,6.514,108.39,18.1325,110.9466,106.735,116.5715
2016-05-10,0.7351,1.1386,1.4454,1.2957,6.515,109.22,18.0095,110.8225,106.792,116.2551
2016-05-11,0.7398,1.1444,1.448,1.2834,6.491,108.48,17.9265,110.2806,106.1312,115.8327
2016-05-12,0.7314,1.138,1.4452,1.2857,6.514,108.73,18.0345,110.6935,106.5096,116.2866
2016-05-13,0.7273,1.1294,1.4369,1.2939,6.5285,109.14,18.147,111.2521,107.196,116.7163
2016-05-16,0.73,1.1328,1.4411,1.2886,6.5184,108.89,18.216,111.1217,106.8778,116.7827
2016-05-17,0.7352,1.1337,1.4485,1.2884,6.517,109.02,18.285,111.0867,106.7666,116.8277
2016-05-18,0.7285,1.1276,1.4615,1.2924,6.537,109.65,18.3375,111.4995,107.129,117.2981
2016-05-19,0.7213,1.1214,1.4608,1.3114,6.544,109.81,18.546,112.2331,107.9048,117.9949
2016-05-20,0.7215,1.1207,1.4513,1.3136,6.5485,110.52,18.377,112.1822,108.1646,117.6159
2016-05-23,0.7203,1.1192,1.4444,1.3155,6.5533,109.47,18.471,112.284,108.1934,117.7958
2016-05-24,0.7184,1.1145,1.4623,1.3117,6.5552,110.0,18.4435,112.2912,108.2103,117.7928
2016-05-25,0.7186,1.1154,1.4694,1.3089,6.5538,110.22,18.45,112.2001,108.0662,117.7564
2016-05-26,0.7227,1.1184,1.4673,1.298,6.554,109.74,18.45,111.8979,107.6295,117.5928
2016-05-27,0.7205,1.114,1.4644,1.3001,6.5615,109.86,18.428,112.0822,107.9054,117.6824
2016-05-30,,,,,,,,,,
2016-05-31,0.7242,1.1135,1.453,1.3097,6.5798,110.75,18.413,112.4276,108.3531,117.924
2016-06-01,0.7242,1.1165,1.4395,1.3089,6.5748,109.55,18.5475,112.462,108.1497,118.2094
2016-06-02,0.7225,1.1157,1.4419,1.308,6.5815,108.75,18.632,112.4564,108.0505,118.3025
2016-06-03,0.7339,1.133,1.4521,1.2947,6.5638,106.88,18.612,111.4451,106.6392,117.7056
2016-06-06,0.7362,1.1354,1.445,1.2856,6.5611,107.33,18.614,111.2295,106.4058,117.507
2016-06-07,0.7452,1.135,1.4564,1.2788,6.571,107.3,18.436,110.8378,106.0961,117.0237
2016-06-08,0.7479,1.14,1.4546,1.2694,6.56,106.68,18.125,110.1916,105.5757,116.2369
2016-06-09,0.7431,1.1329,1.4467,1.2728,6.559,106.54,18.2885,110.6168,106.0078,116.6591
2016-06-10,0.7395,1.1281,1.4342,1.2734,6.559,107.06,18.526,111.1027,106.3904,117.26
2016-06-13,0.7394,1.1282,1.4223,1.2791,6.5823,106.07,18.8145,111.5036,106.5032,117.9727
2016-06-14,0.736,1.1206,1.413,1.2833,6.593,106.02,18.9785,111.9826,106.9566,118.4838
2016-06-15,0.7404,1.1239,1.4185,1.2912,6.5785,105.87,18.863,111.7671,106.944,118.0494
2016-06-16,0.7312,1.1158,1.4075,1.3039,6.5899,104.05,18.9875,112.2347,107.4447,118.4864
2016-06-17,0.7385,1.1256,1.4285,1.2875,6.5849,104.2,18.8615,111.5332,106.4778,118.0613
2016-06-20,0.7458,1.1318,1.4688,1.2807,6.5768,104.32,18.666,110.8693,105.7454,117.4645
2016-06-21,0.7461,1.1262,1.4668,1.2817,6.5893,104.56,18.655,111.0077,106.0073,117.4717
2016-06-22,0.7491,1.1286,1.4682,1.282,6.575,104.56,18.53,110.7681,105.8996,117.0886
2016-06-23,0.7598,1.1373,1.48,1.2749,6.574,105.9,18.301,110.262,105.4389,116.529
2016-06-24,0.7451,1.1126,1.3639,1.2948,6.615,102.26,18.8545,112.1355,107.4426,118.2829
2016-06-27,0.7357,1.1024,1.3217,1.3076,6.6481,101.66,19.152,113.1301,108.5203,119.1995
2016-06-28,0.7353,1.1054,1.3294,1.3086,6.645,102.71,18.91,112.7545,108.5221,118.4206
2016-06-29,0.7444,1.1117,1.351,1.299,6.635,102.68,18.5355,111.8597,107.8057,117.3285
2016-06-30,0.7432,1.1032,1.3242,1.301,6.6459,102.77,18.4935,112.1618,108.431,117.2949
2016-07-01,0.7485,1.1145,1.3281,1.2897,6.6547,102.55,18.393,111.6509,107.6099,117.1037
2016-07-04,,,,,,,,,,
2016-07-05,0.7456,1.108,1.3021,1.295,6.677,101.58,18.7805,112.4231,108.1238,118.1564
2016-07-06,0.7511,1.1077,1.2921,1.3003,6.69,101.12,18.7535,112.5438,108.2692,118.2521
2016-07-07,0.7488,1.1065,1.2926,1.2984,6.679,100.74,18.8785,112.5775,108.2287,118.3647
2016-07-08,0.7559,1.1038,1.2938,1.3072,6.6878,100.65,18.5615,112.3963,108.5223,117.6819
2016-07-11,0.7534,1.1045,1.2986,1.3125,6.6917,102.66,18.4915,112.5254,108.8607,117.5935
2016-07-12,0.7631,1.1074,1.3237,1.3016,6.686,104.72,18.2935,112.1102,108.525,117.0906
2016-07-13,0.7624,1.1112,1.318,1.2962,6.6832,104.1,18.402,112.0266,108.1988,117.2597
2016-07-14,0.7632,1.1109,1.3332,1.2916,6.6801,105.4,18.324,111.7692,108.1234,116.8092
2016-07-15,0.7587,1.1059,1.3194,1.2978,6.6865,105.64,18.519,112.2833,108.6577,117.3078
2016-07-18,0.7597,1.1076,1.3279,1.2984,6.7013,106.0,18.48,112.2463,108.5696,117.3239
2016-07-19,0.7496,1.1014,1.3123,1.3027,6.6931,106.13,18.5355,112.638,109.1318,117.5422
2016-07-20,0.7486,1.1007,1.3179,1.3037,6.676,106.65,18.582,112.6743,109.2168,117.528
2016-07-21,0.7497,1.1016,1.3216,1.3056,6.6735,105.98,18.615,112.6239,109.0956,117.5508
2016-07-22,0.7453,1.0968,1.3091,1.3178,6.676,106.22,18.614,112.989,109.752,117.6175
2016-07-25,0.7458,1.098,1.313,1.3224,6.6783,106.02,18.756,113.1784,109.7361,118.0221
2016-07-26,0.7516,1.0984,1.3133,1.3207,6.669,104.83,18.7902,113.0593,109.5228,117.9996
2016-07-27,0.746,1.0988,1.3094,1.3221,6.668,105.65,18.8715,113.217,109.7235,118.1143
2016-07-28,0.7511,1.1094,1.3151,1.317,6.6538,104.86,18.9085,112.7393,108.9367,117.9539
2016-07-29,0.7599,1.1168,1.327,1.304,6.6371,102.32,18.761,111.874,107.7836,117.3811
2016-08-01,0.7567,1.1176,1.3209,1.3096,6.6421,102.26,18.8325,111.9757,107.9359,117.4306
2016-08-02,0.7611,1.1225,1.3326,1.3087,6.6239,100.82,18.915,111.7124,107.3854,117.4673
2016-08-03,0.7592,1.117,1.3335,1.3078,6.632,101.34,18.9005,111.9419,107.6837,117.6265
2016-08-04,0.7637,1.1134,1.3143,1.3025,6.6388,101.08,18.845,111.9149,107.8231,117.4239
2016-08-05,0.7615,1.108,1.3069,1.3179,6.653,101.74,18.8685,112.3589,108.5925,117.5314
2016-08-08,0.7656,1.1078,1.3042,1.3162,6.6597,102.53,18.5785,112.1456,108.707,116.9739
2016-08-09,0.7677,1.111,1.301,1.3116,6.653,101.96,18.38,111.722,108.4061,116.4181
2016-08-10,0.7717,1.1171,1.2998,1.3059,6.6345,101.27,18.351,111.3238,107.8964,116.1312
2016-08-11,0.771,1.1168,1.296,1.3004,6.6274,101.46,18.264,111.1954,107.8164,115.9511
2016-08-12,0.7669,1.1172,1.2934,1.2943,6.6324,101.01,18.25,111.1787,107.6469,116.0932
2016-08-15,0.7687,1.1199,1.2874,1.2922,6.637,101.02,18.045,110.9212,107.5355,115.6808
2016-08-16,0.7697,1.1277,1.3019,1.2861,6.624,100.28,17.975,110.4295,106.8073,115.43
2016-08-17,0.7619,1.1263,1.3012,1.2885,6.6328,100.24,18.2765,110.9459,106.9617,116.3313
2016-08-18,0.7684,1.1334,1.3147,1.2777,6.6297,100.07,18.0575,110.3134,106.2319,115.7944
2016-08-19,0.762,1.1326,1.3061,1.2878,6.6515,100.24,18.2525,110.8163,106.6375,116.4051
2016-08-22,0.7629,1.1314,1.3133,1.2942,6.6475,100.25,18.3165,110.9997,106.7819,116.6317
2016-08-23,0.7632,1.1308,1.3179,1.2904,6.6378,100.2,18.373,110.9414,106.6631,116.6368
2016-08-24,0.7605,1.1256,1.3236,1.2939,6.6562,100.5,18.4955,111.2958,106.9692,117.0458
2016-08-25,0.7611,1.1274,1.3177,1.2934,6.656,100.58,18.4385,111.1726,106.9611,116.7999
2016-08-26,0.7614,1.1237,1.3168,1.2944,6.669,101.2,18.295,111.2035,107.2373,116.5729
2016-08-29,0.7576,1.1182,1.3089,1.3018,6.6775,102.13,18.5625,111.8775,107.8696,117.298
2016-08-30,0.7516,1.115,1.3084,1.3075,6.6778,102.92,18.785,112.2928,108.2943,117.7079
2016-08-31,0.7519,1.1146,1.3129,1.3122,6.6776,103.38,18.849,112.4036,108.4493,117.7733
2016-09-01,0.7542,1.1194,1.3273,1.3107,6.6713,103.22,18.826,112.1733,108.0498,117.7185
2016-09-02,0.7557,1.1158,1.3299,1.2998,6.679,104.18,18.644,112.0009,108.043,117.3702
2016-09-05,,,,,,,,,,
2016-09-06,0.7674,1.1237,1.3429,1.2843,6.6722,102.28,18.3385,110.9613,106.8986,116.4294
2016-09-07,0.7675,1.1238,1.3339,1.2895,6.66,101.72,18.3505,110.9717,107.0044,116.3397
2016-09-08,0.7666,1.1256,1.3301,1.291,6.664,102.28,18.61,111.2609,107.1037,116.8319
2016-09-09,0.7549,1.1214,1.3257,1.3034,6.6778,102.86,18.8395,111.9879,107.7478,117.654
2016-09-12,0.7526,1.123,1.3313,1.3076,6.6788,101.96,19.0705,112.1516,107.6015,118.1475
2016-09-13,0.747,1.1242,1.3184,1.3167,6.6782,102.14,19.1651,112.5207,107.9364,118.5567
2016-09-14,0.7485,1.1271,1.3204,1.3187,6.6707,102.33,19.2075,112.4678,107.8535,118.535
2016-09-15,0.7512,1.1246,1.3215,1.3145,6.6707,102.24,19.2425,112.4753,107.8193,118.5869
2016-09-16,0.7489,1.116,1.309,1.3212,6.6707,102.36,19.6645,113.1765,108.4926,119.3251
2016-09-19,0.756,1.1179,1.3051,1.318,6.665,101.82,19.6205,112.903,108.2763,118.9879
2016-09-20,0.7552,1.1172,1.2974,1.3228,6.67,101.66,19.8485,113.1848,108.4595,119.3773
2016-09-21,0.7589,1.1165,1.2978,1.3186,6.6695,100.62,19.8425,112.9842,108.2086,119.2282
2016-09-22,0.7644,1.1229,1.3092,1.3036,6.663,100.8,19.555,112.2592,107.4695,118.5107
2016-09-23,0.7621,1.1223,1.2959,1.3163,6.669,101.04,19.736,112.7166,107.9669,118.9303
2016-09-26,0.7642,1.127,1.2978,1.3196,6.6683,100.34,19.8605,112.7112,107.7217,119.1807
2016-09-27,0.7658,1.1208,1.3005,1.3247,6.6691,100.36,19.465,112.5515,108.0807,118.4675
2016-09-28,0.7659,1.12,1.2996,1.3237,6.673,100.57,19.512,112.6283,108.1251,118.5793
2016-09-29,0.7676,1.1244,1.2991,1.3101,6.665,101.48,19.3825,112.2879,107.7281,118.2954
2016-09-30,0.7667,1.1238,1.3015,1.3115,6.6685,101.21,19.3355,112.2795,107.7534,118.2512
2016-10-03,0.7664,1.121,1.284,1.3138,6.6685,101.54,19.335,112.5077,108.1443,118.3094
2016-10-04,0.7644,1.1212,1.2746,1.3171,6.6685,102.66,19.236,112.6579,108.4931,118.2517
2016-10-05,0.7618,1.1196,1.2745,1.3177,6.6685,103.53,19.2455,112.7946,108.6954,118.3209
2016-10-06,0.758,1.1158,1.2647,1.3209,6.6685,104.02,19.232,113.0066,109.1082,118.3243
2016-10-07,0.7556,1.1156,1.2434,1.3306,6.6685,103.42,19.3325,113.2915,109.4826,118.5187
2016-10-10,,,,,,,,,,
2016-10-11,0.7545,1.1062,1.2218,1.3235,6.719,103.36,18.9685,113.4461,109.944,118.3549
2016-10-12,0.7553,1.1014,1.2195,1.3277,6.718,104.48,18.999,113.7442,110.418,118.4737
