date,JRXWTFB_N.B,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.KO,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SD,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.SZ,RXI_N.B.TA,V0.JRXWTFB_N.B,V0.JRXWTFN_N.B
2003-05-27,,0.6585,1.1853,0.5834,1.64,3.034,1.3754,8.2768,6.2625,7.7988,46.85,117.12,1198.9,3.8,10.354,6.645,7.753,8.12,1.722,1.2851,34.7,117.2099,91.0644
2003-05-28,,0.6479,1.1742,0.5744,1.635,3.02,1.3867,8.277,6.3246,7.7987,46.98,118.73,1200.5,3.8,10.424,6.718,7.786,8.235,1.7358,1.299,34.726,117.9253,91.9188
2003-05-29,,0.6477,1.1835,0.5758,1.6484,2.933,1.3769,8.277,6.2745,7.7985,47.05,118.45,1207.1,3.8,10.322,6.6684,7.7479,8.105,1.731,1.2898,34.75,117.373,91.338
2003-05-30,,0.6513,1.1766,0.5759,1.6393,2.979,1.3712,8.2768,6.3123,7.7987,47.07,119.5,1210.0,3.8,10.34,6.6917,7.7654,8.035,1.735,1.3022,34.71,117.6279,91.6261
2003-06-02,,0.6564,1.1744,0.5802,1.6372,2.977,1.3696,8.2768,6.324,7.799,47.15,118.52,1203.0,3.8,10.244,6.725,7.773,8.02,1.7288,1.2973,34.7,117.3757,91.4954
2003-06-03,,0.6599,1.1702,0.579,1.6278,2.962,1.3768,8.2769,6.3435,7.7987,46.95,119.27,1201.5,3.8,10.27,6.864,7.7945,8.041,1.7282,1.3127,34.7,117.681,91.9363
2003-06-04,,0.6657,1.1708,0.5803,1.6333,2.925,1.3575,8.277,6.3447,7.7988,46.85,118.6,1201.0,3.8,10.3875,6.9052,7.8008,8.165,1.7245,1.3129,34.68,117.3854,91.3874
2003-06-05,,0.6674,1.187,0.581,1.6597,2.897,1.3404,8.277,6.253,7.799,46.84,117.61,1200.3,3.8,10.56,6.875,7.6745,7.915,1.7175,1.2973,34.68,116.7706,90.2645
2003-06-06,,0.6591,1.1695,0.5772,1.6622,2.885,1.354,8.277,6.35,7.7987,46.88,118.83,1200.3,3.8,10.5075,6.975,7.799,8.04,1.729,1.3233,34.68,117.4283,91.2756
2003-06-09,,0.6583,1.1743,0.5748,1.6452,2.875,1.3585,8.2773,6.3274,7.7983,46.87,118.11,1196.7,3.8,10.739,6.9691,7.7745,7.945,1.7249,1.3131,34.68,117.5916,91.1963
2003-06-10,,0.6565,1.1686,0.5739,1.6523,2.871,1.3649,8.2768,6.354,7.7988,46.79,117.68,1194.5,3.8,10.735,7.017,7.799,7.98,1.73,1.3192,34.68,117.7392,91.4002
2003-06-11,,0.6642,1.1764,0.578,1.6675,2.877,1.3523,8.277,6.3085,7.7988,46.7,117.69,1195.4,3.8,10.6175,7.002,7.7275,7.925,1.7341,1.306,34.7,117.2039,90.7955
2003-06-12,,0.6652,1.1767,0.579,1.6682,2.865,1.3492,8.2772,6.3125,7.7993,46.73,117.66,1193.4,3.8,10.5598,6.955,7.725,7.81,1.7397,1.3104,34.7,117.0841,90.7213
2003-06-13,,0.6671,1.183,0.5803,1.6676,2.856,1.3362,8.2768,6.2765,7.799,46.7,117.46,1192.0,3.8,10.6,6.933,7.6835,7.85,1.7324,1.3047,34.65,116.7409,90.2388
2003-06-16,,0.6676,1.1843,0.582,1.6815,2.855,1.3397,8.2769,6.2684,7.7991,46.66,117.79,1190.3,3.8,10.475,6.9422,7.671,7.78,1.7286,1.3009,34.6,116.5636,90.2429
2003-06-17,,0.6717,1.1812,0.5851,1.684,2.886,1.3393,8.2768,6.2867,7.799,46.59,118.2,1185.0,3.8,10.4875,6.9438,7.678,7.8425,1.7274,1.3051,34.52,116.6515,90.3609
2003-06-18,,0.6729,1.171,0.584,1.6798,2.907,1.3348,8.2768,6.345,7.7989,46.62,118.4,1185.0,3.8,10.598,6.985,7.746,7.94,1.732,1.3205,34.55,116.9985,90.6314
2003-06-19,,0.6696,1.1678,0.5825,1.674,2.889,1.3508,8.277,6.3578,7.7993,46.61,118.74,1200.0,3.8,10.48,6.9886,7.7668,7.9,1.7325,1.3246,34.6,117.276,91.1443
2003-06-20,,0.6675,1.1616,0.5845,1.6644,2.883,1.359,8.2772,6.393,7.7992,46.57,118.39,1190.6,3.8,10.468,7.0435,7.812,7.855,1.735,1.329,34.59,117.4671,91.5004
2003-06-23,,0.6643,1.1548,0.5854,1.6682,2.887,1.3561,8.2773,6.431,7.7988,46.66,117.55,1190.3,3.8,10.4745,7.0775,7.892,7.96,1.7395,1.3268,34.6,117.4921,91.5079
2003-06-24,,0.6622,1.1498,0.5846,1.6607,2.861,1.3614,8.2774,6.458,7.7988,46.57,117.96,1193.0,3.8,10.532,7.12,7.962,7.793,1.7412,1.331,34.6,117.7957,91.884
2003-06-25,,0.6723,1.1592,0.5881,1.6787,2.86,1.3428,8.2775,6.4125,7.7984,46.58,117.54,1187.2,3.8,10.4815,7.145,7.91,7.6737,1.738,1.3257,34.56,117.1093,91.042
2003-06-26,,0.6651,1.1429,0.5825,1.664,2.9,1.3542,8.2775,6.495,7.7986,46.57,119.32,1186.9,3.8,10.458,7.252,8.026,7.595,1.7557,1.3479,34.6,117.9273,92.1515
2003-06-27,,0.6655,1.1423,0.5825,1.6492,2.882,1.3494,8.2774,6.499,7.798,46.4,119.72,1194.6,3.8,10.43,7.252,8.031,7.495,1.757,1.3508,34.61,117.9745,92.2109
2003-06-30,,0.6713,1.1502,0.5866,1.6529,2.862,1.3558,8.2776,6.461,7.7984,46.4,119.87,1196.0,3.8,10.455,7.2245,7.9985,7.51,1.7608,1.3519,34.61,117.9166,92.1028
2003-07-01,,0.676,1.158,0.5947,1.6626,2.849,1.3492,8.2775,6.4185,7.7984,46.49,119.45,1192.0,3.8,10.455,7.141,7.966,7.4425,1.7562,1.3412,34.58,117.52,91.6012
2003-07-02,,0.6809,1.1524,0.5958,1.6646,2.823,1.3368,8.2775,6.45,7.7984,46.36,118.63,1187.2,3.8,10.475,7.196,7.9795,7.414,1.751,1.3474,34.54,117.3131,91.3678
2003-07-03,,0.6823,1.1503,0.5958,1.6718,2.833,1.3368,8.2776,6.4671,7.7983,46.4,118.24,1183.7,3.8,10.435,7.1918,7.9752,7.53,1.752,1.3465,34.45,117.2226,91.3234
2003-07-04,,,,,,,,,,,,,,,,,,,,,,117.223,91.3234
2003-07-07,,0.6806,1.1341,0.5992,1.6515,2.8775,1.3486,8.2773,6.5588,7.7983,46.34,118.08,1182.1,3.8,10.4223,7.3116,8.1336,7.51,1.7584,1.3681,34.39,117.8188,92.1765
2003-07-08,,0.657,1.1265,0.5862,1.6326,2.89,1.3702,8.2774,6.6062,7.7989,46.3,118.58,1180.3,3.8,10.525,7.3226,8.126,7.67,1.7591,1.3765,34.35,118.6039,93.0933
2003-07-09,,0.6545,1.1311,0.5856,1.6306,2.86,1.3748,8.2776,6.573,7.7988,46.24,117.85,1179.2,3.8,10.488,7.3236,8.089,7.63,1.7447,1.3665,34.35,118.3895,92.9376
2003-07-10,,0.6587,1.139,0.5897,1.6326,2.895,1.3822,8.2774,6.5298,7.7992,46.21,117.69,1178.5,3.8,10.463,7.3094,8.0286,7.535,1.7524,1.3609,34.25,118.2975,92.7919
2003-07-11,,0.6607,1.1304,0.5937,1.6323,2.907,1.3762,8.2772,6.578,7.7993,46.1,117.8,1180.0,3.8,10.4325,7.341,8.096,7.6125,1.7554,1.3724,34.35,118.404,92.9619
2003-07-14,,0.66,1.1298,0.5903,1.6238,2.879,1.3739,8.2771,6.585,7.7998,46.06,117.54,1176.3,3.8,10.385,7.3775,8.085,7.58,1.756,1.3722,34.35,118.3082,92.9367
2003-07-15,,0.6518,1.1233,0.5831,1.5986,2.84,1.3927,8.2772,6.619,7.7995,46.13,117.24,1180.0,3.8,10.43,7.4293,8.15,7.66,1.7553,1.3818,34.35,118.8421,93.6523
2003-07-16,,0.6565,1.1209,0.5855,1.5952,2.864,1.3874,8.277,6.6285,7.7998,46.23,118.24,1180.0,3.8,10.392,7.436,8.182,7.8,1.7575,1.376,34.41,118.9258,93.7679
2003-07-17,,0.6517,1.1164,0.582,1.5893,2.86,1.3973,8.2771,6.66,7.7997,46.23,118.87,1180.0,3.8,10.339,7.49,8.2675,7.735,1.7622,1.3772,34.41,119.217,94.2665
2003-07-18,,0.6454,1.1239,0.5728,1.5867,2.87,1.4114,8.277,6.6135,7.7995,46.29,118.4,1181.0,3.8,10.38,7.4024,8.2328,7.705,1.7612,1.3673,34.41,119.3032,94.2707
2003-07-21,,0.6518,1.1346,0.5744,1.601,2.8845,1.4052,8.2768,6.5525,7.7995,46.27,118.35,1178.6,3.8,10.424,7.36,8.175,7.65,1.757,1.3551,34.41,118.9352,93.6971
2003-07-22,,0.6505,1.1325,0.575,1.5978,2.881,1.4106,8.277,6.562,7.7993,46.15,119.34,1183.0,3.8,10.4375,7.37,8.195,7.59,1.758,1.3623,34.41,119.2274,94.0553
2003-07-23,,0.6597,1.1484,0.5811,1.609,2.898,1.399,8.2771,6.472,7.7994,46.16,118.77,1180.9,3.8,10.53,7.222,8.024,7.495,1.7528,1.346,34.4,118.7202,93.125
2003-07-24,,0.6648,1.1441,0.5867,1.611,2.885,1.3964,8.2772,6.4986,7.7994,46.15,119.25,1179.9,3.8,10.528,7.2245,8.0516,7.52,1.751,1.3517,34.37,118.7857,93.2558
2003-07-25,,0.6642,1.1513,0.5882,1.6198,2.8935,1.3813,8.2776,6.4568,7.7997,46.15,118.82,1180.2,3.8,10.52,7.1324,7.993,7.425,1.747,1.343,34.37,118.3287,92.6115
2003-07-28,,0.6639,1.1497,0.5872,1.6272,2.8985,1.3827,8.2775,6.4645,7.7993,46.15,119.42,1183.0,3.8,10.47,7.1535,7.9865,7.3576,1.7511,1.3456,34.4,118.3882,92.7383
2003-07-29,,0.6653,1.1466,0.5911,1.6225,2.929,1.3857,8.2776,6.4837,7.7995,46.13,119.78,1178.7,3.8,10.4845,7.1903,8.0108,7.3725,1.7555,1.3497,34.37,118.6064,92.9729
2003-07-30,,0.6525,1.1367,0.5834,1.6167,2.95,1.4002,8.2773,6.5405,7.7992,46.15,120.55,1180.0,3.8,10.477,7.2195,8.077,7.3933,1.758,1.3642,34.4,119.1835,93.7732
2003-07-31,,0.6474,1.1231,0.5789,1.609,2.965,1.4074,8.2774,6.6165,7.799,46.15,120.42,1181.0,3.8,10.585,7.288,8.22,7.3801,1.7595,1.3736,34.41,119.768,94.3994
2003-08-01,,0.6538,1.1252,0.5857,1.6045,3.005,1.396,8.2772,6.605,7.7993,46.18,120.0,1185.0,3.8,10.59,7.2575,8.2235,7.45,1.7605,1.3668,34.44,119.5951,94.0377
2003-08-04,,0.6472,1.1337,0.5816,1.608,3.113,1.4065,8.2775,6.552,7.7992,46.15,120.47,1182.0,3.8,10.599,7.224,8.146,7.4876,1.7613,1.3505,34.47,119.6677,94.03
2003-08-05,,0.6466,1.1349,0.5807,1.6085,3.037,1.4045,8.2775,6.55,7.7995,46.14,119.95,1187.9,3.8,10.7,7.2375,8.135,7.44,1.7648,1.352,34.46,119.655,93.8768
2003-08-06,,0.6465,1.1357,0.5806,1.6081,3.039,1.406,8.2773,6.5475,7.7996,46.05,120.33,1186.0,3.8,10.709,7.1985,8.1075,7.38,1.763,1.3491,34.43,119.6727,93.9313
2003-08-07,,0.651,1.139,0.5815,1.617,2.9975,1.3933,8.2774,6.522,7.7998,45.98,118.91,1185.0,3.8,10.6775,7.153,8.085,7.248,1.7553,1.3475,34.45,119.1415,93.2979
2003-08-08,,0.6535,1.1321,0.5827,1.608,2.99,1.3935,8.2772,6.567,7.7998,46.01,119.02,1181.1,3.8,10.67,7.219,8.133,7.41,1.7575,1.3573,34.45,119.3119,93.5839
2003-08-11,,0.6586,1.1349,0.5879,1.6068,2.996,1.384,8.2773,6.549,7.7995,45.99,118.36,1180.0,3.8,10.713,7.252,8.16,7.365,1.7535,1.359,34.34,119.0812,93.2133
2003-08-12,,0.6568,1.1304,0.5874,1.6028,3.025,1.3852,8.277,6.574,7.7995,45.89,118.53,1179.0,3.8,10.7335,7.2935,8.166,7.415,1.7555,1.366,34.35,119.2696,93.4321
2003-08-13,,0.6572,1.1317,0.588,1.6082,3.03,1.3836,8.2771,6.568,7.7995,45.95,119.07,1179.8,3.8,10.763,7.3475,8.1565,7.415,1.7543,1.366,34.33,119.2885,93.4115
2003-08-14,,0.6562,1.1249,0.5863,1.6,3.0,1.3937,8.277,6.61,7.7994,46.0,119.14,1178.0,3.8,10.705,7.378,8.188,7.35,1.7495,1.3717,34.37,119.5274,93.8864
2003-08-15,,0.6583,1.1255,0.5898,1.5958,3.0,1.3873,8.2768,6.604,7.7993,46.0,119.24,1178.0,3.8,10.729,7.383,8.206,7.335,1.7497,1.3724,34.37,119.4766,93.7767
2003-08-18,,0.6562,1.1138,0.5862,1.5891,2.994,1.3913,8.2768,6.6914,7.7995,45.9,119.43,1180.0,3.8,10.732,7.4266,8.3134,7.2875,1.7525,1.3928,34.32,119.8556,94.3316
2003-08-19,,0.6563,1.1117,0.5851,1.5872,2.992,1.401,8.2767,6.6875,7.7989,45.85,119.26,1179.2,3.8,10.8015,7.4855,8.3505,7.3595,1.752,1.3922,34.34,120.1002,94.5826
2003-08-20,,0.6593,1.1104,0.589,1.5922,3.004,1.4028,8.2768,6.6958,7.7987,45.88,118.23,1175.6,3.8,10.837,7.4742,8.3229,7.375,1.7444,1.3904,34.3,120.027,94.4516
2003-08-21,,0.6535,1.0976,0.5848,1.5845,3.0125,1.4067,8.2766,6.7786,7.7988,45.8,117.58,1173.0,3.8,10.86,7.5644,8.3893,7.49,1.7385,1.4058,34.23,120.3469,94.9125
2003-08-22,,0.6506,1.0871,0.5848,1.5755,2.995,1.41,8.2766,6.838,7.7987,45.88,117.58,1168.0,3.8,10.862,7.649,8.5095,7.485,1.7437,1.4181,34.21,120.6676,95.4054
2003-08-25,,0.6513,1.0892,0.583,1.5728,2.992,1.3985,8.2768,6.82,7.799,45.9,117.43,1171.0,3.8,10.884,7.639,8.495,7.5116,1.7455,1.4141,34.18,120.4739,95.0868
2003-08-26,,0.6455,1.0893,0.5773,1.5732,2.991,1.3933,8.2768,6.824,7.7994,45.88,117.49,1170.0,3.8,10.912,7.656,8.52,7.35,1.7554,1.409,34.2,120.4681,95.0009
2003-08-27,,0.6406,1.0906,0.5715,1.5746,2.9815,1.4022,8.277,6.811,7.7993,45.88,117.74,1178.0,3.8,10.929,7.646,8.483,7.37,1.7522,1.4099,34.13,120.6205,95.1835
2003-08-28,,0.639,1.0896,0.5695,1.577,2.952,1.3973,8.2772,6.8195,7.7995,45.88,117.44,1179.0,3.8,10.977,7.6102,8.4693,7.37,1.7557,1.4125,34.19,120.576,95.0598
2003-08-29,,0.649,1.0986,0.5785,1.5773,2.965,1.385,8.2772,6.7572,7.7995,45.88,116.71,1175.0,3.8,11.06,7.5065,8.3644,7.39,1.7535,1.4005,34.12,120.1453,94.3449
2003-09-01,,,,,,,,,,,,,,,,,,,,,,120.1455,94.3449
2003-09-02,,0.6402,1.0872,0.5672,1.574,2.975,1.3876,8.2771,6.832,7.7995,45.88,116.15,1178.0,3.8,11.028,7.588,8.4345,7.291,1.755,1.4125,34.12,120.397,94.7353
2003-09-03,,0.6405,1.0845,0.5694,1.5732,2.957,1.3816,8.2768,6.846,7.7995,45.9,116.04,1174.3,3.8,10.948,7.597,8.4065,7.26,1.7576,1.4133,34.15,120.2299,94.6733
2003-09-04,,0.6395,1.0899,0.5691,1.5785,2.942,1.3735,8.277,6.815,7.7994,45.8,116.77,1178.0,3.8,10.858,7.5423,8.3667,7.32,1.7573,1.4125,34.12,119.9578,94.4216
2003-09-05,,0.6468,1.1073,0.5743,1.5891,2.91,1.3714,8.277,6.7079,7.7995,45.88,117.06,1171.0,3.8,10.86,7.4354,8.2312,7.445,1.7575,1.389,34.12,119.4368,93.7534
2003-09-08,,0.6502,1.1124,0.5782,1.5858,2.923,1.371,8.277,6.679,7.7999,45.85,116.48,1173.0,3.8,10.913,7.4185,8.204,7.5499,1.7585,1.3842,34.1,119.3421,93.4998
2003-09-09,,0.658,1.119,0.5839,1.5909,2.93,1.3668,8.277,6.639,7.7995,45.8,116.33,1170.0,3.8,11.0275,7.3855,8.1685,7.4525,1.7562,1.3825,34.1,119.193,93.1364
2003-09-10,,0.6575,1.1195,0.5816,1.5897,2.906,1.3659,8.277,6.6375,7.7994,45.82,117.13,1170.0,3.8,10.9595,7.405,8.165,7.405,1.7547,1.3875,34.1,119.1595,93.2427
2003-09-11,,0.6595,1.1186,0.583,1.5937,2.905,1.3709,8.2772,6.6411,7.7995,45.72,117.07,1174.0,3.8,10.98,7.403,8.1245,7.39,1.751,1.3865,34.1,119.2642,93.3212
2003-09-12,,0.6638,1.1307,0.5833,1.6062,2.9,1.363,8.2772,6.5685,7.7993,45.8,117.38,1174.0,3.8,10.985,7.309,8.04,7.365,1.752,1.3764,34.1,118.871,92.7429
2003-09-15,,0.6665,1.1304,0.5862,1.6018,2.886,1.366,8.2774,6.571,7.7993,45.8,117.41,1172.9,3.8,10.9745,7.328,8.097,7.41,1.756,1.378,34.13,118.9185,92.85
2003-09-16,,0.6618,1.1166,0.584,1.5871,2.897,1.369,8.2774,6.6529,7.7996,45.9,116.27,1170.0,3.8,10.89,7.3908,8.145,7.5287,1.7518,1.3941,34.1,119.0882,93.2641
2003-09-17,,0.6642,1.1239,0.5813,1.6044,2.9225,1.3667,8.2775,6.61,7.7994,45.95,115.99,1172.0,3.8,10.915,7.294,8.062,7.3975,1.7533,1.3827,34.1,118.8466,92.823
2003-09-18,,0.6659,1.124,0.5834,1.6155,2.899,1.3644,8.2775,6.601,7.7994,46.0,115.27,1171.0,3.8,10.905,7.2527,8.0445,7.34,1.7488,1.3843,34.11,,
2003-09-19,,0.6727,1.1346,0.5899,1.6315,2.91,1.3469,8.2773,6.5485,7.7988,45.98,113.99,1166.0,3.8,10.8975,7.183,7.9875,7.36,1.745,1.371,34.05,,
2003-09-22,,0.681,1.1468,0.5973,1.6472,2.903,1.3474,8.2773,6.4745,7.7795,45.77,111.95,1152.0,3.8,10.855,7.115,7.8875,7.2375,1.7302,1.3548,33.8,117.1631,90.7989
2003-09-23,,0.6789,1.1487,0.5949,1.656,2.922,1.3561,8.2773,6.4725,7.7444,45.77,111.65,1154.0,3.8,10.771,7.0425,7.78,7.1606,1.7319,1.3532,33.75,117.0732,90.8065
2003-09-24,,0.6784,1.1472,0.595,1.6558,2.913,1.3543,8.277,6.476,7.76,45.88,111.7,1150.5,3.8,10.802,7.0069,7.7445,7.1363,1.7355,1.3547,33.78,117.1115,90.8146
2003-09-25,,0.6796,1.1484,0.594,1.6587,2.932,1.3477,8.2771,6.469,7.76,45.88,111.86,1152.0,3.8,10.831,7.025,7.7495,7.09,1.7348,1.3463,33.72,117.0449,90.6419
2003-09-26,,0.6745,1.1482,0.5879,1.6597,2.9325,1.3547,8.2773,6.47,7.751,45.77,111.8,1150.0,3.8,10.9375,7.064,7.8017,7.1885,1.7295,1.344,33.78,117.2612,90.799
2003-09-29,,0.6745,1.1578,0.591,1.6642,2.936,1.3552,8.277,6.416,7.753,45.85,111.07,1150.6,3.8,11.04,7.0,7.704,7.14,1.7305,1.3312,33.78,117.0649,90.3649
2003-09-30,,0.6797,1.165,0.595,1.662,2.928,1.3507,8.2771,6.3729,7.7445,45.78,111.43,1150.2,3.8,11.0025,7.0557,7.7502,6.9575,1.7305,1.3208,33.78,116.8426,90.1281
2003-10-01,,0.683,1.1708,0.5981,1.6667,2.906,1.3481,8.2771,6.345,7.7395,45.7,110.61,1151.9,3.8,10.969,7.02,7.7285,6.915,1.728,1.3148,33.83,116.5037,89.7452
2003-10-02,,0.6846,1.1717,0.5992,1.675,2.896,1.3388,8.2771,6.338,7.731,45.43,110.59,1150.0,3.8,11.1575,6.9725,7.67,6.8475,1.7263,1.314,33.78,116.4661,89.4692
2003-10-03,,0.6814,1.1596,0.5935,1.663,2.886,1.3418,8.277,6.4105,7.711,45.33,110.9,1148.0,3.8,11.245,7.0802,7.7685,6.915,1.727,1.3353,33.75,116.9181,90.0308
2003-10-06,,0.6848,1.1706,0.5941,1.6742,2.876,1.3413,8.277,6.346,7.7085,45.49,110.81,1151.5,3.8,11.215,6.9795,7.65,6.95,1.7248,1.3215,33.78,116.5908,89.5941
2003-10-07,,0.6908,1.1784,0.598,1.6628,2.864,1.3295,8.277,6.3065,7.7125,45.33,109.81,1149.0,3.8,11.3175,6.9825,7.6175,6.864,1.7214,1.314,33.78,116.2492,89.0153
2003-10-08,,0.6903,1.1805,0.5973,1.6598,2.8525,1.3332,8.277,6.292,7.7345,45.43,109.55,1150.0,3.8,11.262,6.973,7.597,6.88,1.7238,1.3127,33.79,116.1704,89.0033
2003-10-09,,0.688,1.1695,0.5985,1.6609,2.835,1.3401,8.277,6.357,7.7285,45.29,109.34,1148.7,3.8,11.24,7.038,7.686,6.965,1.7234,1.3239,33.73,116.4088,89.4398
2003-10-10,,0.6916,1.1812,0.5993,1.6654,2.8415,1.321,8.277,6.293,7.7325,45.42,108.57,1146.0,3.8,11.175,6.9715,7.635,6.9775,1.722,1.3112,33.72,115.7087,88.5624
2003-10-13,,,,,,,,,,,,,,,,,,,,,,115.7105,88.5624
2003-10-14,,0.6889,1.1724,0.5957,1.6737,2.835,1.3234,8.2767,6.3385,7.7495,45.66,109.29,1175.0,3.8,11.237,7.05,7.6475,6.96,1.7384,1.32,33.9,116.2474,88.9369
2003-10-15,,0.6898,1.1652,0.5946,1.6698,2.827,1.3243,8.2767,6.376,7.7424,45.7,109.56,1170.5,3.8,11.198,7.0925,7.689,7.01,1.7407,1.3285,33.85,116.3785,89.2281
2003-10-16,,0.6912,1.1665,0.5947,1.676,2.845,1.3162,8.2776,6.3765,7.7415,45.33,109.36,1174.9,3.8,11.255,7.087,7.698,7.01,1.7365,1.3278,33.82,116.2675,88.9649
2003-10-17,,0.6918,1.163,0.5957,1.6721,2.866,1.3145,8.2766,6.387,7.7445,45.33,109.57,1179.0,3.8,11.253,7.105,7.723,7.205,1.7391,1.3347,33.92,116.4024,89.0912
2003-10-20,,0.6935,1.1671,0.5969,1.6749,2.878,1.32,8.2766,6.37,7.7495,45.36,110.22,1182.0,3.8,11.175,7.112,7.7676,7.1875,1.7442,1.3303,33.9,116.4135,89.1818
2003-10-21,,0.6996,1.1676,0.6023,1.6746,2.87,1.316,8.2765,6.3676,7.753,45.33,109.69,1182.0,3.8,11.1475,7.0944,7.7315,7.13,1.7435,1.3296,34.05,116.254,88.9783
2003-10-22,,0.7067,1.1805,0.607,1.6935,2.862,1.3043,8.2766,6.295,7.752,45.35,108.95,1182.0,3.8,11.246,6.967,7.625,6.99,1.7363,1.3142,33.95,115.7341,88.1244
2003-10-23,,0.6999,1.1795,0.6093,1.6943,2.87,1.3087,8.2766,6.299,7.753,45.33,109.59,1190.0,3.8,11.188,6.993,7.674,6.99,1.7444,1.3124,33.95,115.8904,88.3636
2003-10-24,,0.7009,1.1833,0.6102,1.6972,2.867,1.3072,8.2768,6.281,7.7536,45.32,109.23,1186.0,3.8,11.177,6.9825,7.6753,6.905,1.7415,1.3067,33.95,115.7112,88.1533
2003-10-27,,0.7038,1.1762,0.6097,1.6952,2.871,1.3107,8.2767,6.323,7.7541,45.4,108.38,1183.0,3.8,11.1195,7.023,7.725,6.88,1.743,1.3159,33.95,115.7724,88.3043
2003-10-28,,0.7051,1.1689,0.612,1.6956,2.8625,1.3108,8.2766,6.3594,7.7578,45.31,108.33,1186.0,3.8,11.067,7.0364,7.7478,6.95,1.7455,1.3287,33.95,115.8731,88.5101
2003-10-29,,0.7047,1.1673,0.6124,1.6988,2.854,1.3098,8.2766,6.367,7.7595,45.36,108.18,1179.0,3.8,11.15,7.0534,7.7181,6.92,1.7362,1.3293,33.95,115.886,88.4867
2003-10-30,,0.7075,1.1694,0.6132,1.7025,2.853,1.3069,8.2767,6.356,7.7625,45.35,108.27,1177.0,3.8,11.103,7.024,7.718,6.87,1.7337,1.325,33.96,115.7299,88.3541
2003-10-31,,0.7077,1.1609,0.6118,1.6956,2.8645,1.3195,8.2766,6.4035,7.7684,45.33,110.1,1184.0,3.8,11.055,7.091,7.814,6.895,1.74,1.3382,33.98,116.3275,89.1992
2003-11-03,,0.6986,1.1454,0.609,1.6786,2.855,1.3323,8.2766,6.49,7.7673,45.32,111.2,1186.0,3.8,10.986,7.185,7.915,6.909,1.7457,1.3607,34.02,116.9866,90.22
2003-11-04,,0.7017,1.1497,0.6112,1.6802,2.857,1.3321,8.2767,6.466,7.7677,45.31,109.6,1186.0,3.8,10.993,7.182,7.855,6.9175,1.744,1.3593,34.0,116.6956,89.8146
2003-11-05,,0.71,1.1473,0.618,1.678,2.861,1.3312,8.2767,6.4825,7.7685,45.34,109.91,1187.0,3.8,11.0015,7.185,7.8675,6.9272,1.7415,1.3653,34.06,116.7735,89.9104
2003-11-06,,0.7075,1.1417,0.6136,1.6693,2.883,1.3362,8.2769,6.5135,7.769,45.3,110.15,1181.0,3.8,10.9955,7.224,7.8865,6.99,1.7401,1.3737,34.0,117.0061,90.271
2003-11-07,,0.7092,1.1505,0.6161,1.6708,2.867,1.3237,8.277,6.462,7.7692,45.33,109.29,1180.0,3.8,10.9785,7.159,7.7987,6.97,1.7395,1.3635,34.0,116.4827,89.592
2003-11-10,,0.7167,1.1515,0.6216,1.6737,2.885,1.3108,8.277,6.4575,7.7475,45.33,107.98,1175.0,3.8,11.015,7.1425,7.7875,6.945,1.7335,1.3662,33.95,116.127,89.0617
2003-11-11,,,,,,,,,,,,,,,,,,,,,,116.1381,89.0617
2003-11-12,,0.718,1.1647,0.6265,1.677,2.919,1.3007,8.277,6.386,7.7623,45.36,108.55,1173.0,3.8,11.065,7.0295,7.7,6.86,1.729,1.3473,34.0,115.8353,88.5231
2003-11-13,,0.7196,1.1711,0.6297,1.688,2.9375,1.3,8.277,6.355,7.7618,45.39,108.33,1171.0,3.8,11.17,7.0025,7.6475,6.72,1.725,1.3425,34.0,115.7381,88.2282
2003-11-14,,0.7179,1.1743,0.6297,1.6841,2.948,1.3034,8.277,6.337,7.755,45.44,108.43,1171.3,3.8,11.1425,6.9892,7.6279,6.704,1.721,1.3333,34.0,115.7067,88.2331
2003-11-17,,0.7105,1.1744,0.6257,1.6885,2.9485,1.3143,8.2769,6.3341,7.764,45.55,108.98,1183.0,3.8,11.18,6.9874,7.6407,6.7346,1.727,1.3245,34.01,116.0192,88.5246
2003-11-18,,0.7212,1.1893,0.6339,1.6998,2.948,1.3025,8.2767,6.253,7.758,45.62,108.11,1181.0,3.8,11.1675,6.893,7.54,6.6275,1.719,1.3055,34.0,115.342,87.6253
2003-11-19,,0.7229,1.1909,0.6385,1.6982,2.945,1.304,8.2767,6.244,7.76,45.63,109.06,1178.0,3.8,11.1975,6.8565,7.5385,6.615,1.7132,1.3032,34.0,115.4456,87.7613
2003-11-20,,0.7238,1.1895,0.6425,1.7024,2.9465,1.3031,8.2769,6.246,7.7615,45.78,108.99,1191.9,3.8,11.1875,6.867,7.549,6.57,1.7183,1.302,34.03,115.4985,87.7456
2003-11-21,,0.7227,1.1913,0.6406,1.7025,2.924,1.3042,8.277,6.2435,7.764,45.75,108.87,1195.7,3.8,11.2035,6.851,7.52,6.525,1.72,1.2985,34.05,115.481,87.6924
