Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2020:Q3,TopPt1,14538584,1577921,1183001,394920,12960662,1151793,308105,542874,542874,0,303145,284581,18564,6618150,181306,22374,115314,125134,3560691,31775,151880,149740,63826,25008,4293,56614,2139,14386704,129914,
2020:Q3,RemainingTop1,20872510,3586737,3254777,331961,17285773,1664213,562203,758189,758189,0,368626,359331,9295,8588768,361836,133854,877837,795984,3093433,80831,738060,730537,489052,61280,45964,134241,7523,20134450,1162298,
2020:Q3,Next9,47315075,10714945,9412603,1302342,36600130,4459664,1136888,1390008,1390008,0,273767,250303,23464,10959197,550561,1465282,3915500,8034913,4101391,312959,2890226,2878574,2461091,298560,22765,96158,11651,44424850,11649970,
2020:Q3,Next40,40673922,16203467,13728449,2475019,24470455,4259714,619410,684719,684719,0,113712,88419,25293,3442821,626202,831641,3429014,8067232,1739968,656022,6914762,6901305,5262453,1384410,79604,174837,13457,33759160,51804991,
2020:Q3,Bottom50,7411316,5022702,3657311,1365390,2388615,638396,21540,26105,26105,0,2513,1843,670,223092,146289,42939,485884,342258,178202,281397,5006191,5002907,2375196,2338362,113813,175537,3284,2405125,64757927,
2020:Q4,TopPt1,16148921,1642776,1235491,407286,14506145,1251830,295805,554837,554837,0,311080,291079,20001,7921069,189671,26535,123997,144924,3654024,32372,160321,158261,68117,27700,5055,57390,2060,15988600,130180,
2020:Q4,RemainingTop1,22368823,3651921,3316663,335257,18716902,1766262,528337,753565,753565,0,351004,341989,9015,9753084,369623,144584,966287,819927,3183531,80699,746798,739812,477802,65769,51635,144606,6986,21622025,1164134,
2020:Q4,Next9,50102722,11077710,9739985,1337725,39025012,4660438,1101011,1402662,1402662,0,303652,280970,22682,12790650,571257,1490575,4237707,7955576,4196934,314549,2984924,2973525,2511230,316355,24015,121925,11399,47117798,11668397,
2020:Q4,Next40,42746454,16762741,14221357,2541384,25983713,4527840,609906,693906,693906,0,124763,100261,24502,3983705,641061,874380,3766255,8295470,1801550,664878,7024362,7011067,5339345,1404251,78520,188951,13296,35722091,51892948,
2020:Q4,Bottom50,7741424,5174274,3773652,1400622,2567151,683535,20565,26335,26335,0,2759,2170,589,289712,150140,44508,525539,363147,176202,284710,5041021,5037797,2386701,2334952,112463,203682,3223,2700404,64866385,
2021:Q1,TopPt1,17172481,1738723,1308873,429850,15433758,1372490,324486,440645,440645,0,312344,290514,21829,8695578,192830,33261,125422,165222,3738649,32832,167062,164791,71515,29235,5953,58088,2271,17005419,130452,
2021:Q1,RemainingTop1,23258831,3779046,3443291,335756,19479784,1891130,533497,609432,609432,0,337409,328356,9052,10394060,367081,153668,1005696,839087,3268401,80323,752886,745197,468036,68808,54824,153528,7689,22505944,1166052,
2021:Q1,Next9,51816627,11629882,10272121,1357760,40186745,4904426,1132148,1141672,1141672,0,318305,295491,22813,13888439,576352,1435782,4358314,7833071,4283172,315064,3048083,3035992,2549401,322850,24262,139479,12092,48768543,11686881,
2021:Q1,Next40,44538080,17593387,14994158,2599229,26944693,4848737,631223,569780,569780,0,131541,107074,24467,4321991,643132,900105,3873250,8493323,1860448,671164,7084354,7070686,5406177,1391748,74296,198466,13668,37453726,51981437,
2021:Q1,Bottom50,8016861,5320023,3887400,1432623,2696838,737574,21735,24289,24289,0,2937,2378,559,332647,151134,46341,536426,382754,174128,286873,5054891,5051521,2397277,2319849,109107,225288,3370,2961970,64975596,
2021:Q2,TopPt1,18469414,1902858,1431021,471837,16566557,1390329,329707,428331,415019,13312,317666,294234,23432,9536672,198924,37970,130119,185470,3978126,33242,179313,177098,77925,33980,6763,58430,2215,18290102,130730,
2021:Q2,RemainingTop1,24455161,4029422,3686390,343032,20425739,1900042,517609,590892,566394,24498,323252,314230,9022,11103126,370320,164116,1066899,860172,3449451,79859,766347,759095,464556,76723,57930,159886,7252,23688813,1168063,
2021:Q2,Next9,54351251,12607420,11190432,1416989,41743830,4923372,1125674,1101455,1073044,28410,340804,318062,22742,15078185,590162,1444836,4568982,7725707,4529475,315180,3216733,3204817,2670808,364988,24556,144464,11916,51134517,11705465,
2021:Q2,Next40,47089472,19156094,16412003,2744091,27933378,4901243,634812,548086,538136,9951,140544,116259,24285,4685967,652339,939538,4082515,8703351,1968473,676507,7385240,7371691,5615284,1485389,70634,200384,13550,39704231,52070630,
2021:Q2,Bottom50,8434047,5634035,4117022,1517013,2800013,746619,21694,23971,23496,474,3159,2639,520,378402,153725,47972,560189,402934,172735,288612,5259383,5256056,2524120,2389148,106118,236670,3327,3174664,65085795,
2021:Q3,TopPt1,19049209,2009342,1511220,498122,17039867,1418978,323564,449304,422862,26442,329395,304398,24997,9678918,203093,43810,126971,206200,4225522,34113,184791,182559,80223,36214,7372,58750,2233,18864418,131016,
2021:Q3,RemainingTop1,24823597,4153951,3805217,348735,20669646,1921096,492126,613093,563273,49819,307832,298810,9021,11125000,369727,173865,1074115,877336,3635254,80204,781349,774222,462026,81683,64470,166044,7127,24042248,1170179,
2021:Q3,Next9,55330061,13189714,11724936,1464779,42140347,4965469,1100841,1138348,1080839,57508,376160,353411,22749,15299570,598173,1418859,4558926,7581990,4783214,318797,3286307,3274329,2715873,383760,26293,148403,11978,52043754,11724188,
2021:Q3,Next40,48521914,20082886,17233706,2849180,28439028,4981701,629338,565539,543874,21666,153521,129341,24180,4781703,656791,971568,4041174,8888487,2078893,690315,7522922,7509357,5725303,1510650,71718,201686,13565,40998992,52160699,
2021:Q3,Bottom50,8692326,5845079,4268715,1576364,2847247,760358,21074,24557,23608,949,3475,2989,486,392666,155256,49720,552700,422094,171215,294133,5362075,5358740,2592310,2412786,106447,247197,3335,3330251,65197216,
2021:Q4,TopPt1,19880413,2077433,1554960,522473,17802980,1494954,352013,393144,393091,53,333819,307349,26470,10220381,207247,50229,130826,226537,4359093,34738,190664,188395,82970,38949,7618,58856,2270,19689749,131309,
2021:Q4,RemainingTop1,25442360,4178171,3822474,355698,21264189,1995211,498783,518298,518186,112,295721,286705,9016,11543570,369080,183281,1128971,900158,3751001,80115,803361,796276,458939,87440,79006,170891,7085,24638999,1172410,
2021:Q4,Next9,56633973,13466751,11948266,1518484,43167222,5109529,1133473,1004127,1003989,138,395363,372627,22737,16073462,606085,1375281,4744295,7486308,4918797,320502,3364428,3352324,2767435,407701,31152,146036,12104,53269545,11743092,
2021:Q4,Next40,49843548,20463509,17503085,2960424,29380039,5184787,651171,507480,507437,43,161445,137372,24073,5030567,661157,999906,4221226,9109286,2153479,699535,7685154,7671537,5842187,1548133,82133,199085,13617,42158394,52251820,
2021:Q4,Bottom50,8956750,5998049,4359171,1638877,2958701,794691,22255,22563,22562,2,3672,3219,453,424660,156769,51528,572960,442829,169172,297601,5461925,5458567,2662959,2430497,112523,252588,3358,3494825,65310092,
2022:Q1,TopPt1,19752950,2236343,1681092,555250,17516608,1542698,353034,417942,417942,0,362727,335817,26910,9687847,208317,59586,121306,250343,4477523,35285,193306,190857,83577,40038,8302,58941,2449,19559644,131610,
2022:Q1,RemainingTop1,25111246,4405692,4043286,362407,20705554,2037587,481267,535817,535817,0,274224,265607,8617,10906361,362321,190803,1090125,889440,3857721,79888,820458,812811,460589,91644,84957,175621,7647,24290789,1174768,
2022:Q1,Next9,56432914,14401195,12830549,1570645,42031719,5191815,1121378,1051417,1051417,0,467868,446278,21590,15356713,604759,1239939,4547895,7089987,5038361,321587,3404035,3391346,2796634,419134,32595,142983,12689,53028879,11762219,
2022:Q1,Next40,51167337,21931340,18849972,3081368,29235996,5314184,651336,532701,532701,0,185395,162352,23043,4864043,657947,1008643,3972346,9118767,2223352,707281,7797145,7783218,5952300,1552780,82083,196054,13928,43370191,52344163,
2022:Q1,Bottom50,9215242,6268862,4560697,1708164,2946380,816666,22025,23233,23233,0,4218,3848,370,408226,156592,53628,539667,454675,167042,300409,5562476,5558995,2750888,2438624,112047,257436,3481,3652766,65424657,
2022:Q2,TopPt1,18313555,2347152,1788651,558500,15966403,1530864,373077,468649,468649,0,349731,322660,27071,7874143,207391,69670,103392,273203,4680164,36119,199940,197544,87015,43306,8854,58369,2396,18113615,131921,
2022:Q2,RemainingTop1,23405823,4558351,4191087,367263,18847472,2013274,481246,580472,580472,0,269422,261241,8181,9000966,351600,197889,988447,867469,4016522,80165,831929,824710,456573,97959,93712,176466,7220,22573893,1177264,
2022:Q2,Next9,53928556,15114431,13504597,1609834,38814125,5145334,1141022,1154940,1154940,0,449476,429127,20350,12842528,597448,1082318,4097275,6734752,5244191,324839,3473530,3461008,2857876,447355,35105,120672,12522,50455026,11781609,
2022:Q2,Next40,51195578,23092784,19952278,3140507,28102793,5289026,666776,586074,586074,0,180874,158948,21926,4188338,649823,1012627,3449928,9039345,2319707,720276,7962104,7948289,6079263,1602830,85140,181056,13814,43233474,52437903,
2022:Q2,Bottom50,9370189,6560738,4822844,1737894,2809451,812686,22783,24610,24610,0,4095,3806,289,334031,155319,55799,471987,457460,165121,305560,5656212,5652773,2824988,2467676,113310,246799,3439,3713977,65541145,
2022:Q3,TopPt1,17932143,2314735,1744638,570096,15617408,1507109,399420,576065,576065,0,330822,303574,27248,7444246,209629,78442,96202,295272,4643157,37046,208630,206213,91669,46630,9549,58365,2417,17723513,132240,46371442
2022:Q3,RemainingTop1,22743673,4391363,4019635,371729,18352309,1975712,486984,679228,679228,0,266288,258469,7819,8467726,347105,205887,960607,853774,4028392,80606,838292,831185,447593,103449,99397,180745,7107,21905381,1179908,11146919
2022:Q3,Next9,52551774,14762825,13115761,1647064,37788948,5073045,1171215,1374676,1374676,0,418546,399218,19327,12251747,599512,966484,3949299,6452608,5203042,328775,3557241,3544647,2922024,471305,36448,114870,12594,48994532,11801304,2148377
2022:Q3,Next40,50355448,22486858,19278249,3208609,27868590,5232912,687361,697576,697576,0,172274,151291,20982,4048671,649381,1025586,3267742,9011343,2340801,734943,8101553,8087717,6185800,1640762,84855,176299,13836,42253895,52533213,241365
2022:Q3,Bottom50,9314070,6537168,4763174,1773993,2776902,803509,23866,27026,27026,0,3882,3660,222,321646,155765,57837,446995,462419,162499,311457,5720986,5717536,2863103,2492141,112761,249532,3450,3593083,65659790,
2022:Q4,TopPt1,18350847,2290761,1711481,579280,16060086,1460351,434673,748658,748658,0,316833,290279,26554,7872520,212482,78282,101579,297855,4498907,37945,211956,209763,94294,48486,9332,57651,2193,18138891,132549,
2022:Q4,RemainingTop1,23179245,4306742,3933013,373729,18872503,1924056,517587,840700,840700,0,270555,262988,7567,8896593,352583,206595,1000898,838565,3942149,82223,839854,833708,447237,105639,105022,175811,6145,22339392,1182663,
2022:Q4,Next9,53064305,14484088,12826520,1657567,38580218,4976561,1229021,1720559,1720559,0,389346,370728,18618,12859336,607943,979511,4112976,6313584,5055626,335755,3594527,3582647,2969797,487496,38539,86815,11880,49469779,11828853,
2022:Q4,Next40,50259215,22070681,18833315,3237366,28188534,5114865,715857,869027,869027,0,162651,142271,20380,4222961,656663,1030295,3442067,8925215,2297287,751646,8199261,8185813,6248649,1687175,90663,159326,13448,42059954,52655850,
2022:Q4,Bottom50,9250463,6442895,4651522,1791373,2807568,783510,25671,29161,29161,0,3640,3446,194,340863,157417,57939,469044,459016,162424,318883,5770678,5767383,2894115,2529644,115885,227739,3295,3479785,65813070,
2023:Q1,TopPt1,18982305,2305433,1720733,584700,16676872,1409434,514596,874801,874801,0,309891,283247,26644,8412443,217040,76130,107782,298154,4418095,38506,216698,214417,97755,49156,9762,57744,2281,18765607,132986,
2023:Q1,RemainingTop1,23887691,4330506,3952503,378003,19557186,1867990,585539,949765,949765,0,273395,265803,7593,9436319,361360,208882,1047174,847506,3895995,83261,825270,818758,441909,105494,95612,175743,6513,23062421,1186563,
2023:Q1,Next9,54436746,14567534,12887879,1679655,39869212,4872671,1354811,1959303,1959303,0,374045,355362,18683,13623744,621419,1058527,4300928,6389736,4973830,340198,3630786,3618603,3012538,487527,35038,83501,12183,50805960,11867867,
2023:Q1,Next40,50985655,22244747,18966595,3278152,28740908,4987171,776744,986339,986339,0,157885,137435,20450,4441737,668236,1049983,3643023,8993086,2274533,762171,8217585,8203943,6279893,1685528,80858,157664,13642,42768071,52829519,
2023:Q1,Bottom50,9346999,6496672,4681835,1814837,2850327,761828,29730,29452,29452,0,3526,3331,195,365101,160038,57894,494434,462137,162658,323530,5742838,5739475,2878569,2524281,110946,225679,3364,3604161,66030134,
2023:Q2,TopPt1,19763627,2398217,1801831,596386,17365411,1385519,562195,883177,883177,0,310308,283892,26416,8959439,220002,74229,113904,297545,4520125,38969,220522,218241,99942,50499,9880,57919,2282,19543105,133116,
2023:Q2,RemainingTop1,24800955,4554374,4173662,380712,20246581,1841479,625227,956928,956928,0,273487,265976,7510,9979180,367141,210402,1091914,856507,3960228,84089,822817,816306,440523,107019,92053,176711,6511,23978139,1187718,
2023:Q2,Next9,56388433,15270690,13576032,1694658,41117742,4822752,1426852,1975032,1975032,0,374923,356471,18451,14391598,630204,1121680,4482457,6469186,5079282,343777,3681025,3668836,3048446,498668,33715,88007,12189,52707408,11879420,
2023:Q2,Next40,53004858,23743941,20426545,3317396,29260917,4926378,810977,994058,994058,0,158066,137813,20253,4659421,675595,1064362,3840786,9052789,2307737,770750,8287514,8273863,6321549,1714598,77209,160507,13651,44717344,52880948,
2023:Q2,Bottom50,9475012,6574712,4736018,1838694,2900300,751553,32128,29460,29460,0,3526,3340,186,389705,161693,57757,519288,464718,163124,327348,5772737,5769371,2895237,2535889,108890,229355,3366,3702276,66094413,
2023:Q3,TopPt1,19442907,2410698,1817052,593646,17032209,1362756,611790,902982,902982,0,291190,264750,26440,8601446,218564,68025,110729,298591,4526772,39367,223860,221516,102070,51345,9912,58190,2345,19219047,133053,
2023:Q3,RemainingTop1,24491010,4593389,4212012,381377,19897621,1815834,665918,973115,973115,0,277123,269604,7519,9624226,364334,214420,1068762,845326,3963783,84781,824019,817238,439918,108167,90598,178555,6781,23666992,1187159,
2023:Q3,Next9,56032240,15391497,13693264,1698233,40640742,4772640,1499479,2011046,2011046,0,335930,317452,18478,13889615,625938,1315248,4388530,6369599,5085921,346797,3737813,3725423,3087401,506445,33175,98403,12390,52294426,11873821,
2023:Q3,Next40,53010574,24039807,20720881,3318926,28970767,4866624,844926,1011639,1011639,0,145535,125261,20274,4517288,672022,1105610,3738257,8981376,2309427,778063,8359720,8345958,6371230,1732183,75739,166807,13762,44650854,52856025,
2023:Q3,Bottom50,9458741,6596551,4757359,1839192,2862189,741563,34610,29372,29372,0,3229,3041,187,373598,160890,57128,506410,461691,163074,330625,5803700,5800291,2925065,2529804,107975,237446,3409,3655040,66063263,
2023:Q4,TopPt1,20362521,2410094,1804746,605348,17952427,1371406,659668,977998,977998,0,298408,272114,26294,9519763,220655,73612,122068,295641,4372872,40334,227053,224647,103946,52590,9912,58199,2406,20135468,133121,
2023:Q4,RemainingTop1,25501332,4568559,4188040,380520,20932772,1825676,705004,1033420,1033420,0,275936,268470,7467,10532906,368429,210823,1150744,874195,3869149,86489,824943,817902,439042,109524,90822,178514,7041,24676389,1187763,
2023:Q4,Next9,57752981,15317374,13623145,1694229,42435607,4792290,1568869,2145873,2145873,0,350614,332282,18332,15174220,632146,1141213,4720990,6627488,4927684,354219,3780207,3767616,3119671,516939,33258,97747,12592,53972774,11879865,
2023:Q4,Next40,53741194,23796515,20466980,3329535,29944678,4889773,877189,1077334,1077334,0,150199,130051,20148,4880032,677194,1068593,4104001,9163391,2261035,795937,8427842,8413963,6410510,1761036,75958,166459,13879,45313351,52882926,
2023:Q4,Bottom50,9532778,6560577,4713638,1846939,2972201,745409,37002,28899,28899,0,3337,3155,182,414937,162051,57699,552251,469354,162658,338605,5840630,5837177,2943890,2548136,108140,237010,3454,3692147,66096886,
2024:Q1,TopPt1,21310038,2455843,1840388,615455,18854195,1403500,676569,955471,955471,0,297545,271415,26130,10435703,225594,72000,130601,296073,4320215,40924,228939,226392,105474,52175,9902,58842,2547,21081100,133560,
2024:Q1,RemainingTop1,26596924,4668831,4285813,383018,21928093,1862590,719261,1016439,1016439,0,277056,269653,7403,11439408,377957,212756,1212609,882144,3840295,87577,828364,820735,437577,108476,92776,181906,7629,25768560,1191681,
2024:Q1,Next9,59760841,15636480,13929422,1707059,44124361,4867726,1595056,2107157,2107157,0,348274,330125,18148,16455789,646755,1203313,4971904,6694677,4874832,358878,3810296,3797233,3140847,509674,33982,112730,13062,55950546,11919056,
2024:Q1,Next40,55192511,24442065,21079039,3363026,30750447,4977499,889773,1058615,1058615,0,149434,129433,20001,5242011,689698,1084664,4379331,9225312,2247124,806985,8442199,8428032,6431852,1742263,77889,176027,14167,46750312,53057386,
2024:Q1,Bottom50,9678295,6603818,4736817,1867001,3074477,759881,37857,29201,29201,0,3314,3141,173,456166,164880,57708,586785,472231,162967,343486,5846097,5842537,2939853,2543775,109505,249404,3559,3832199,66314939,
2024:Q2,TopPt1,21659852,2514113,1895883,618229,19145740,1362038,696886,994877,994877,0,294140,268232,25908,10643805,227452,71105,133027,296370,4384604,41437,231920,229370,107269,52888,10002,59211,2549,21427933,133840,
2024:Q2,RemainingTop1,27029901,4820178,4435806,384372,22209723,1816735,736042,1048092,1048092,0,278202,270880,7322,11646606,381483,213900,1230447,887027,3882678,88512,828338,820705,437755,109414,89763,183772,7634,26201563,1194178,
2024:Q2,Next9,60759767,16108502,14394803,1713699,44651265,4781862,1625219,2177942,2177942,0,341122,323204,17919,16749033,652229,1238755,5044301,6735850,4942056,362896,3856957,3843876,3174773,515723,32862,120518,13081,56902811,11944029,
2024:Q2,Next40,56408594,25470404,22093588,3376817,30938189,4872597,903971,1093101,1093101,0,147059,127252,19808,5325501,694521,1094018,4457766,9263637,2269465,816554,8505893,8491702,6478635,1757198,74800,181069,14191,47902700,53168550,
2024:Q2,Bottom50,9737561,6653234,4778282,1874952,3084327,742123,38877,28949,28949,0,3253,3089,164,465518,165981,57727,596658,474017,163497,347727,5876132,5872568,2963225,2545631,107761,255950,3565,3861428,66453880,
2024:Q3,TopPt1,22628337,2509811,1887532,622279,20118526,1362641,746319,1054531,1054531,0,313057,287507,25549,11448687,230694,69717,140410,296067,4414308,42095,233700,231297,108619,53243,10076,59359,2403,22394636,134036,
2024:Q3,RemainingTop1,27973918,4797950,4411847,386103,23175968,1817836,776052,1094420,1094420,0,274622,267428,7194,12439162,387785,215210,1283129,895263,3902798,89691,826749,819741,438935,109622,86782,184402,7008,27147169,1195928,
2024:Q3,Next9,62413085,16044439,14321738,1722701,46368646,4785854,1695592,2282606,2282606,0,379921,362357,17564,17868482,661837,1287521,5257799,6807765,4973275,367994,3889931,3877315,3204649,518404,31755,122507,12616,58523154,11961536,
2024:Q3,Next40,57000375,25311615,21915567,3396048,31688760,4876118,936385,1143890,1143890,0,159361,139861,19500,5639534,702634,1105721,4695481,9320670,2280197,828768,8562850,8548911,6524934,1769742,71776,182459,13940,48437524,53246484,
2024:Q3,Bottom50,9828036,6665075,4778825,1886251,3162960,742603,41338,28342,28342,0,3540,3389,151,501798,167809,57666,626354,476536,163815,353161,5936946,5933482,2993025,2576753,105929,257775,3464,3891090,66551287,
2024:Q4,TopPt1,22806114,2503790,1875703,628087,20302324,1393049,822752,1037878,1037878,0,247427,222224,25204,11571386,231929,71350,140364,295742,4447634,42813,234475,232064,111120,52252,8710,59982,2411,22571640,134225,
2024:Q4,RemainingTop1,28187957,4765378,4375124,390253,23422580,1852325,837273,1082149,1082149,0,282091,275018,7072,12561276,390127,214489,1283218,903564,3925093,90975,784452,777418,437539,107986,44082,187811,7034,27403505,1197617,
2024:Q4,Next9,62581308,15952634,14207810,1744824,46628674,4854256,1802037,2254426,2254426,0,249828,232601,17226,18041294,665474,1241046,5258248,6880318,5008200,373546,3919313,3906667,3246128,506312,15994,138233,12647,58661994,11978421,
2024:Q4,Next40,57004668,25117760,21680160,3437601,31886908,4957003,984833,1130303,1130303,0,116980,97775,19205,5688708,705842,1096893,4694266,9377972,2292030,842078,8546517,8532550,6574080,1734381,31689,192401,13966,48458152,53321649,
2024:Q4,Bottom50,9894543,6699925,4789500,1910425,3194618,756067,45127,28605,28605,0,2525,2387,138,507312,168542,57897,626261,479062,164135,359085,5902795,5899323,3012298,2547130,69262,270632,3472,3991748,66645233,
2025:Q1,TopPt1,22471850,2555392,1897071,658321,19916459,1429388,842299,1036463,1036463,0,257506,232684,24821,11151199,228935,73030,136327,298349,4419617,43344,233081,230414,111821,52289,5942,60362,2667,22238769,135173,
2025:Q1,RemainingTop1,27882531,4840357,4448430,391927,23042174,1895098,854085,1083084,1083084,0,284016,277086,6930,12157182,383739,215219,1256718,905028,3915983,92020,767449,759346,439274,107998,23185,188889,8104,27115082,1206075,
2025:Q1,Next9,62241577,16200385,14447305,1753080,46041192,4945836,1833513,2255137,2255137,0,267932,251110,16822,17473005,656401,1212809,5151328,6884934,4982361,377935,3926956,3913446,3261847,505243,8360,137996,13510,58314621,12063025,
2025:Q1,Next40,57204695,25438499,21945947,3492552,31766196,5060817,1000226,1130915,1130915,0,122891,104022,18869,5534483,699532,1096682,4565726,9413358,2289315,852251,8561180,8546679,6604001,1734817,14859,193002,14501,48643515,53698262,
2025:Q1,Bottom50,9881854,6697042,4751799,1945243,3184812,772952,46124,28908,28908,0,2658,2536,121,488255,167208,58421,610529,481150,165097,363510,5897359,5893693,3016818,2563025,42284,271566,3666,3984495,67115951,
2025:Q2,TopPt1,23724670,2613122,1935968,677154,21111549,1428085,853244,1079659,1079659,0,254221,229731,24489,12293248,232637,71454,147836,300209,4407136,43820,233419,230798,113153,52891,3530,61224,2621,23491252,136038,
2025:Q2,RemainingTop1,29268710,4951833,4553703,398130,24316877,1895517,863952,1117857,1117857,0,285651,278844,6807,13285543,390610,217959,1339817,911269,3915744,92958,763477,755592,441800,109086,11895,192811,7886,28505233,1213788,
2025:Q2,Next9,64760208,16563670,14778583,1785087,48196538,4954889,1852806,2332850,2332850,0,260732,244258,16474,19067740,667253,1284844,5488292,6933014,4972248,381870,3973961,3960569,3293439,510901,4271,151958,13392,60786248,12140165,
2025:Q2,Next40,58894439,26152604,22585469,3567135,32741835,5066069,1010024,1168787,1168787,0,120483,101904,18578,5983890,709462,1117521,4936869,9476396,2290972,861362,8633723,8619244,6659340,1750496,6984,202424,14478,50260717,54041645,
2025:Q2,Bottom50,10067564,6773649,4784218,1989431,3293915,773345,46694,28642,28642,0,2593,2486,107,539685,169497,58595,657032,484346,166013,367471,5927065,5923421,3042849,2572932,23765,283875,3644,4140499,67545136,
2025:Q3,TopPt1,25190646,2603317,1925175,678142,22587328,1431790,899269,1090813,1090813,0,253765,229919,23846,13611854,235231,69765,156749,300766,4493124,44201,235429,233066,114659,53292,2878,62237,2363,24955216,136453,
2025:Q3,RemainingTop1,30713237,4915869,4511510,404359,25797368,1900570,900915,1127186,1127186,0,286273,279688,6586,14579994,395523,219898,1403189,917455,3972688,93677,766826,760049,443276,109409,9374,197989,6777,29946411,1217493,
2025:Q3,Next9,67058290,16463544,14646220,1817324,50594746,4968600,1917265,2353466,2353466,0,259898,244030,15868,20895080,674894,1348778,5745067,6984622,5062147,384930,4030072,4017500,3326378,513807,3362,173953,12573,63028218,12177223,
2025:Q3,Next40,59678003,25975470,22358566,3616905,33702533,5079835,1039453,1178878,1178878,0,119931,101895,18036,6494373,716224,1133844,5223693,9526677,2321065,868561,8710545,8696507,6711264,1763265,5377,216602,14038,50967458,54206611,
2025:Q3,Bottom50,10247002,6845656,4828398,2017259,3401346,775421,48978,28623,28623,0,2572,2486,86,599169,171041,58588,692832,486721,166766,370635,5999640,5996173,3072270,2602494,19141,302268,3467,4247362,67751323,
2025:Q4,TopPt1,25712700,2589735,1913059,676676,23122965,1483082,971061,1114252,1114252,0,247180,223822,23358,14007688,236168,70657,159488,299317,4489029,45043,238645,236106,116251,54305,2597,62954,2538,25474055,136325,
2025:Q4,RemainingTop1,31217362,4876308,4465448,410859,26341054,1957740,957170,1144395,1144395,0,285669,279245,6424,14965656,397435,219053,1422015,927740,3969040,95141,771410,763882,443087,110438,8343,202013,7527,30445952,1216356,
2025:Q4,Next9,67863211,16350130,14497746,1852384,51513082,5077627,2012649,2393029,2393029,0,248146,232711,15435,21438758,677701,1317399,5821212,7077719,5057523,391318,4088790,4075655,3356919,522723,2991,193021,13136,63774421,12165848,
2025:Q4,Next40,60036417,25837846,22170051,3667795,34198571,5211648,1081714,1197946,1197946,0,115771,98138,17633,6644678,718374,1126304,5311429,9587748,2318929,884029,8789302,8774954,6751632,1789999,4739,228584,14349,51247115,54155974,
2025:Q4,Bottom50,10380252,6915145,4869312,2045832,3465108,797617,52507,28243,28243,0,2470,2396,73,617061,171511,58627,703690,489206,166610,377565,6066948,6063358,3099255,2629165,17188,317750,3590,4313304,67688033,
